engine,month,egt,ff,n1,n2,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
42,11,1471,4967,12395,11830,True,True,True,True,True,0
42,12,1473,4994,12437,11872,True,True,True,True,True,0
42,13,1527,5023,12459,12025,True,True,True,False,False,25
42,14,1529,5057,12511,12108,True,True,True,False,False,25
42,15,1542,5057,12519,12187,True,True,True,False,False,25
42,16,1556,5057,12557,12269,True,True,True,False,False,25
42,17,1556,5094,12605,12270,True,True,True,False,False,25
42,18,1623,5133,12634,12316,True,True,True,False,False,25
42,19,1664,5157,12878,12331,True,True,True,False,False,25
42,20,1668,5185,12906,12367,True,True,True,False,False,25
42,21,1706,5185,13014,12386,True,True,True,False,False,25
42,22,1724,5221,13062,12400,True,True,True,False,False,25
42,23,1733,5226,13346,12431,True,True,True,False,False,25
42,24,1799,5231,13570,12445,True,True,True,False,False,25
43,1,1255,4845,12073,10448,True,True,True,True,True,0
43,2,1260,4850,12140,10469,True,True,True,True,True,0
43,3,1281,4875,12187,10487,True,True,True,True,True,0
43,4,1332,4930,12262,10663,True,True,True,True,True,0
43,5,1385,4932,12293,10719,True,True,True,True,True,0
43,6,1390,4947,12328,10720,True,True,True,True,True,0
43,7,1405,4954,12349,10855,True,True,True,True,True,0
43,8,1418,4967,12492,10921,True,True,True,True,True,0
43,9,1418,4981,12497,10998,True,True,True,True,True,0
43,10,1429,4997,12578,11139,True,True,True,True,True,0
43,11,1484,5041,12623,11330,True,True,True,True,True,0
43,12,1498,5051,12648,11404,True,True,True,True,True,0
43,13,1503,5052,12686,11405,True,True,True,True,True,0
43,14,1535,5056,12880,11465,True,True,True,True,True,0
43,15,1538,5063,12893,11534,True,True,True,True,True,0
43,16,1543,5093,12920,11606,True,True,True,True,True,0
43,17,1543,5099,12935,11650,True,True,True,True,True,0
43,18,1556,5114,13023,11675,True,True,True,True,True,0
43,19,1568,5118,13034,11841,True,True,True,True,True,0
43,20,1596,5155,13165,11854,True,True,True,True,True,0
43,21,1635,5157,13380,11871,True,True,True,True,True,0
43,22,1638,5162,13443,11907,True,True,True,True,True,0
43,23,1683,5215,13472,11914,True,True,True,True,True,0
43,24,1727,5221,13592,11961,True,True,True,True,True,0
44,1,1203,4951,11598,9464,True,True,True,True,True,0
44,2,1206,4954,11634,9587,True,True,True,True,True,0
44,3,1223,5003,11691,9595,True,True,True,True,True,0
44,4,1254,5009,11730,9652,True,True,True,True,True,0
44,5,1258,5059,11733,9660,True,True,True,True,True,0
44,6,1290,5080,11795,9798,True,True,True,True,True,0
44,7,1306,5132,11821,9839,True,True,True,True,True,0
44,8,1306,5174,11951,10000,True,True,True,True,True,0
44,9,1358,5177,11982,10041,True,True,True,True,True,0
44,10,1404,5192,12091,10083,True,True,True,True,True,0
44,11,1405,5231,12188,10100,True,True,True,True,True,0
44,12,1405,5236,12203,10115,True,True,True,True,True,0
44,13,1409,5325,12258,10137,True,True,True,True,True,0
44,14,1418,5336,12260,10228,True,True,True,True,True,0
44,15,1438,5395,12263,10415,True,True,True,True,True,0
44,16,1467,5428,12348,10466,True,True,True,True,True,0
44,17,1500,5429,12415,10471,True,True,True,True,True,0
44,18,1534,5465,12435,10572,True,True,True,True,True,0
44,19,1548,5478,12451,10578,True,True,True,True,True,0
44,20,1559,5493,12467,10660,True,True,True,True,True,0
44,21,1600,5494,12554,10679,True,True,True,True,True,0
44,22,1624,5507,12691,10737,True,False,True,True,False,25
44,23,1639,5507,12890,10909,True,False,True,True,False,25
44,24,1645,5543,12937,10966,True,False,True,True,False,25
45,1,1170,4808,11080,9923,True,True,True,True,True,0
45,2,1183,4853,11269,10002,True,True,True,True,True,0
45,3,1184,4853,11308,10051,True,True,True,True,True,0
45,4,1221,4854,11364,10191,True,True,True,True,True,0
45,5,1243,4860,11409,10247,True,True,True,True,True,0
45,6,1314,4869,11440,10357,True,True,True,True,True,0
45,7,1317,4917,11600,10364,True,True,True,True,True,0
45,8,1348,4923,11780,10396,True,True,True,True,True,0
45,9,1350,4982,11782,10532,True,True,True,True,True,0
45,10,1376,5011,11877,10679,True,True,True,True,True,0
45,11,1404,5028,11988,10745,True,True,True,True,True,0
45,12,1428,5067,12018,10747,True,True,True,True,True,0
45,13,1432,5067,12023,10753,True,True,True,True,True,0
45,14,1483,5074,12112,10755,True,True,True,True,True,0
45,15,1495,5090,12278,10888,True,True,True,True,True,0
45,16,1524,5090,12289,11077,True,True,True,True,True,0
45,17,1559,5096,12351,11151,True,True,True,True,True,0
45,18,1560,5109,12369,11315,True,True,True,True,True,0
45,19,1585,5116,12558,11367,True,True,True,True,True,0
45,20,1585,5180,12599,11374,True,True,True,True,True,0
45,21,1624,5188,12755,11434,True,True,True,True,True,0
45,22,1663,5197,12786,11439,True,True,True,True,True,0
45,23,1677,5264,12799,11489,True,True,True,True,True,0
45,24,1729,5266,12819,11573,True,True,True,True,True,0
46,1,1215,4945,12494,10857,True,True,True,True,True,0
46,2,1267,5027,12521,10999,True,True,True,True,True,0
46,3,1316,5032,12718,11132,True,True,True,True,True,0
46,4,1339,5039,12759,11347,True,True,True,True,True,0
46,5,1339,5090,12853,11424,True,True,True,True,True,0
46,6,1367,5101,13080,11549,True,True,True,True,True,0
46,7,1445,5173,13085,11637,True,True,True,True,True,0
46,8,1446,5239,13343,11798,True,True,True,True,True,0
46,9,1457,5244,13409,11852,True,True,True,True,True,0
46,10,1457,5256,13416,11858,True,True,True,True,True,0
46,11,1522,5260,13478,11924,True,True,True,True,True,0
46,12,1523,5274,13575,11961,True,True,True,True,True,0
46,13,1525,5275,13653,12054,True,True,True,False,False,25
46,14,1555,5315,13728,12115,True,True,True,False,False,25
46,15,1577,5362,13763,12208,True,True,True,False,False,25
46,16,1594,5380,13804,12242,True,True,True,False,False,25
46,17,1663,5382,13822,12470,True,True,True,False,False,25
46,18,1672,5399,13862,12699,True,True,True,False,False,25
46,19,1705,5427,14046,12722,True,True,False,False,False,50
46,20,1705,5437,14116,12750,True,True,False,False,False,50
46,21,1726,5456,14127,12809,True,True,False,False,False,50
46,22,1754,5502,14131,12816,True,False,False,False,False,75
46,23,1815,5504,14155,12983,True,False,False,False,False,75
46,24,1833,5509,14322,13174,True,False,False,False,False,75
47,1,1229,4918,11026,9588,True,True,True,True,True,0
47,2,1240,4926,11102,9608,True,True,True,True,True,0
47,3,1247,4951,11128,9609,True,True,True,True,True,0
47,4,1262,4985,11167,9612,True,True,True,True,True,0
47,5,1269,4989,11272,9642,True,True,True,True,True,0
47,6,1282,5002,11314,9668,True,True,True,True,True,0
47,7,1301,5002,11350,9670,True,True,True,True,True,0
47,8,1334,5044,11373,9703,True,True,True,True,True,0
47,9,1344,5093,11388,9843,True,True,True,True,True,0
47,10,1400,5116,11456,9894,True,True,True,True,True,0
47,11,1402,5128,11508,10120,True,True,True,True,True,0
47,12,1458,5154,11536,10127,True,True,True,True,True,0
47,13,1458,5178,11581,10232,True,True,True,True,True,0
47,14,1460,5215,11826,10353,True,True,True,True,True,0
47,15,1472,5225,11928,10417,True,True,True,True,True,0
47,16,1479,5225,11955,10448,True,True,True,True,True,0
47,17,1479,5287,12005,10453,True,True,True,True,True,0
47,18,1479,5291,12214,10497,True,True,True,True,True,0
47,19,1484,5301,12386,10553,True,True,True,True,True,0
47,20,1520,5309,12393,10612,True,True,True,True,True,0
47,21,1543,5328,12434,10625,True,True,True,True,True,0
47,22,1543,5372,12451,10648,True,True,True,True,True,0
47,23,1569,5436,12545,10729,True,True,True,True,True,0
47,24,1573,5448,12770,10959,True,True,True,True,True,0
48,1,1291,4908,12466,9294,True,True,True,True,True,0
48,2,1333,4947,12560,9359,True,True,True,True,True,0
48,3,1363,4969,12628,9425,True,True,True,True,True,0
48,4,1417,4971,12713,9461,True,True,True,True,True,0
48,5,1425,5030,12727,9465,True,True,True,True,True,0
48,6,1430,5094,12881,9517,True,True,True,True,True,0
48,7,1453,5190,12935,9554,True,True,True,True,True,0
48,8,1515,5194,13069,9591,True,True,True,True,True,0
48,9,1515,5195,13101,9627,True,True,True,True,True,0
48,10,1542,5209,13134,9687,True,True,True,True,True,0
48,11,1545,5225,13151,9735,True,True,True,True,True,0
48,12,1586,5270,13189,9739,True,True,True,True,True,0
48,13,1597,5274,13454,9769,True,True,True,True,True,0
48,14,1601,5283,13554,9777,True,True,True,True,True,0
48,15,1605,5283,13790,9783,True,True,True,True,True,0
48,16,1634,5283,13795,9920,True,True,True,True,True,0
48,17,1642,5297,13827,10036,True,True,True,True,True,0
48,18,1644,5360,13917,10150,True,True,True,True,True,0
48,19,1679,5384,13932,10165,True,True,True,True,True,0
48,20,1695,5418,13934,10209,True,True,True,True,True,0
48,21,1695,5481,13983,10330,True,True,True,True,True,0
48,22,1744,5517,14077,10332,True,False,False,True,False,50
48,23,1790,5559,14110,10351,True,False,False,True,False,50
48,24,1803,5624,14165,10547,True,False,False,True,False,50
49,1,1244,4928,11741,10697,True,True,True,True,True,0
49,2,1254,4932,11837,10856,True,True,True,True,True,0
49,3,1263,4990,11924,10856,True,True,True,True,True,0
49,4,1314,4997,11926,10919,True,True,True,True,True,0
49,5,1353,5019,12179,11052,True,True,True,True,True,0
49,6,1356,5045,12338,11080,True,True,True,True,True,0
49,7,1401,5047,12461,11122,True,True,True,True,True,0
49,8,1425,5057,12550,11151,True,True,True,True,True,0
49,9,1481,5079,12650,11248,True,True,True,True,True,0
49,10,1483,5100,12814,11303,True,True,True,True,True,0
49,11,1484,5132,12834,11317,True,True,True,True,True,0
49,12,1487,5152,12848,11520,True,True,True,True,True,0
49,13,1497,5155,12927,11651,True,True,True,True,True,0
49,14,1518,5162,13081,11776,True,True,True,True,True,0
49,15,1536,5235,13151,11850,True,True,True,True,True,0
49,16,1577,5293,13260,12059,True,True,True,False,False,25
49,17,1618,5300,13354,12060,True,True,True,False,False,25
49,18,1630,5323,13420,12113,True,True,True,False,False,25
49,19,1630,5327,13563,12136,True,True,True,False,False,25
49,20,1679,5360,13642,12323,True,True,True,False,False,25
49,21,1690,5366,13738,12393,True,True,True,False,False,25
49,22,1715,5415,13869,12463,True,True,True,False,False,25
49,23,1745,5481,13871,12498,True,True,True,False,False,25
49,24,1762,5563,13972,12656,True,False,True,False,False,50
50,1,1151,4917,11124,10464,True,True,True,True,True,0
50,2,1153,4993,11149,10495,True,True,True,True,True,0
50,3,1225,4994,11163,10505,True,True,True,True,True,0
50,4,1261,5011,11191,10741,True,True,True,True,True,0
50,5,1289,5052,11325,10755,True,True,True,True,True,0
50,6,1365,5069,11382,10910,True,True,True,True,True,0
50,7,1405,5110,11431,10929,True,True,True,True,True,0
50,8,1444,5137,11444,11132,True,True,True,True,True,0
50,9,1462,5159,11468,11172,True,True,True,True,True,0
50,10,1514,5179,11471,11199,True,True,True,True,True,0
50,11,1532,5183,11480,11221,True,True,True,True,True,0
50,12,1559,5203,11503,11243,True,True,True,True,True,0
50,13,1574,5254,11567,11405,True,True,True,True,True,0
50,14,1594,5299,11625,11408,True,True,True,True,True,0
50,15,1658,5300,11678,11562,True,True,True,True,True,0
50,16,1681,5307,11710,11575,True,True,True,True,True,0
50,17,1704,5366,11773,11581,True,True,True,True,True,0
50,18,1710,5369,11830,11600,True,True,True,True,True,0
50,19,1767,5384,12016,11615,True,True,True,True,True,0
50,20,1793,5472,12120,11851,True,True,True,True,True,0
50,21,1813,5489,12239,11871,True,True,True,True,True,0
50,22,1840,5490,12255,11896,True,True,True,True,True,0
50,23,1858,5492,12273,12109,True,True,True,False,False,25
50,24,1860,5502,12281,12137,True,False,True,False,False,50
51,1,1293,4987,11760,10096,True,True,True,True,True,0
51,2,1296,4991,11919,10142,True,True,True,True,True,0
51,3,1332,5014,11955,10143,True,True,True,True,True,0
51,4,1351,5015,12072,10182,True,True,True,True,True,0
51,5,1418,5073,12306,10227,True,True,True,True,True,0
51,6,1462,5120,12326,10234,True,True,True,True,True,0
51,7,1466,5133,12445,10297,True,True,True,True,True,0
51,8,1496,5139,12450,10417,True,True,True,True,True,0
51,9,1516,5149,12577,10500,True,True,True,True,True,0
51,10,1517,5168,12592,10556,True,True,True,True,True,0
51,11,1576,5180,12694,10580,True,True,True,True,True,0
51,12,1661,5193,12803,10608,True,True,True,True,True,0
51,13,1673,5206,12905,10760,True,True,True,True,True,0
51,14,1705,5259,13135,10816,True,True,True,True,True,0
51,15,1758,5299,13357,10941,True,True,True,True,True,0
51,16,1799,5313,13357,10982,True,True,True,True,True,0
51,17,1878,5339,13370,11124,True,True,True,True,True,0
51,18,1888,5341,13488,11213,True,True,True,True,True,0
51,19,1928,5347,13639,11449,False,True,True,True,False,25
51,20,1981,5382,13676,11517,False,True,True,True,False,25
51,21,2006,5401,13746,11517,False,True,True,True,False,25
51,22,2017,5457,13842,11557,False,True,True,True,False,25
51,23,2018,5478,13842,11579,False,True,True,True,False,25
51,24,2060,5485,13935,11642,False,True,True,True,False,25
52,1,1260,4814,12487,9045,True,True,True,True,True,0
52,2,1280,4815,12564,9162,True,True,True,True,True,0
52,3,1311,4819,12581,9180,True,True,True,True,True,0
52,4,1311,4828,12609,9205,True,True,True,True,True,0
52,5,1324,4850,12639,9304,True,True,True,True,True,0
52,6,1324,4850,12657,9453,True,True,True,True,True,0
52,7,1351,4923,12676,9505,True,True,True,True,True,0
52,8,1367,4936,12693,9505,True,True,True,True,True,0
52,9,1371,4938,12698,9652,True,True,True,True,True,0
52,10,1413,4958,12734,9702,True,True,True,True,True,0
52,11,1473,4961,12797,9726,True,True,True,True,True,0
52,12,1478,4971,12817,9788,True,True,True,True,True,0
52,13,1515,5014,12848,9874,True,True,True,True,True,0
52,14,1553,5088,12964,10063,True,True,True,True,True,0
52,15,1632,5090,13059,10078,True,True,True,True,True,0
52,16,1690,5094,13211,10109,True,True,True,True,True,0
52,17,1691,5098,13407,10130,True,True,True,True,True,0
52,18,1740,5102,13560,10185,True,True,True,True,True,0
52,19,1768,5160,13722,10440,True,True,True,True,True,0
52,20,1770,5173,13787,10529,True,True,True,True,True,0
52,21,1792,5223,13791,10741,True,True,True,True,True,0
52,22,1796,5296,13833,10745,True,True,True,True,True,0
52,23,1804,5324,13840,10815,True,True,True,True,True,0
52,24,1842,5371,14122,10996,True,True,False,True,False,25
53,1,1192,4810,12475,9487,True,True,True,True,True,0
53,2,1210,4823,12478,9554,True,True,True,True,True,0
53,3,1243,4831,12668,9614,True,True,True,True,True,0
53,4,1244,4831,12856,9840,True,True,True,True,True,0
53,5,1288,4836,12895,9842,True,True,True,True,True,0
53,6,1292,4837,12896,9930,True,True,True,True,True,0
53,7,1308,4854,12973,10174,True,True,True,True,True,0
53,8,1317,4903,13031,10378,True,True,True,True,True,0
53,9,1326,4929,13134,10472,True,True,True,True,True,0
53,10,1355,4930,13298,10632,True,True,True,True,True,0
53,11,1393,4935,13306,10731,True,True,True,True,True,0
53,12,1400,4991,13485,10749,True,True,True,True,True,0
53,13,1400,5022,13543,10803,True,True,True,True,True,0
53,14,1403,5026,13620,10837,True,True,True,True,True,0
53,15,1423,5043,13653,10875,True,True,True,True,True,0
53,16,1510,5055,13662,10875,True,True,True,True,True,0
53,17,1512,5084,13710,10875,True,True,True,True,True,0
53,18,1513,5115,13757,10916,True,True,True,True,True,0
53,19,1570,5125,13770,11005,True,True,True,True,True,0
53,20,1577,5125,13772,11033,True,True,True,True,True,0
53,21,1601,5126,13967,11271,True,True,True,True,True,0
53,22,1608,5131,13977,11285,True,True,True,True,True,0
53,23,1634,5154,14081,11291,True,True,False,True,False,25
53,24,1652,5164,14081,11479,True,True,False,True,False,25
54,1,1109,4979,11766,10577,True,True,True,True,True,0
54,2,1112,4982,11888,10587,True,True,True,True,True,0
54,3,1116,4988,11926,10593,True,True,True,True,True,0
54,4,1134,5003,12048,10646,True,True,True,True,True,0
54,5,1139,5022,12152,10890,True,True,True,True,True,0
54,6,1146,5031,12153,11003,True,True,True,True,True,0
54,7,1174,5073,12158,11028,True,True,True,True,True,0
54,8,1209,5097,12168,11111,True,True,True,True,True,0
54,9,1246,5115,12169,11119,True,True,True,True,True,0
54,10,1257,5161,12213,11262,True,True,True,True,True,0
54,11,1279,5188,12250,11265,True,True,True,True,True,0
54,12,1300,5252,12297,11327,True,True,True,True,True,0
54,13,1360,5268,12376,11330,True,True,True,True,True,0
54,14,1413,5272,12396,11348,True,True,True,True,True,0
54,15,1417,5272,12429,11352,True,True,True,True,True,0
54,16,1447,5280,12469,11372,True,True,True,True,True,0
54,17,1465,5328,12670,11456,True,True,True,True,True,0
54,18,1477,5364,12696,11570,True,True,True,True,True,0
54,19,1487,5427,12751,11572,True,True,True,True,True,0
54,20,1549,5485,12952,11640,True,True,True,True,True,0
54,21,1553,5494,13036,11754,True,True,True,True,True,0
54,22,1556,5506,13037,11830,True,False,True,True,False,25
54,23,1604,5531,13088,11856,True,False,True,True,False,25
54,24,1605,5564,13364,11860,True,False,True,True,False,25
55,1,1291,4873,12471,9853,True,True,True,True,True,0
55,2,1304,4911,12534,9872,True,True,True,True,True,0
55,3,1348,4940,12660,9939,True,True,True,True,True,0
55,4,1348,4970,12698,10001,True,True,True,True,True,0
55,5,1386,4984,12782,10037,True,True,True,True,True,0
55,6,1391,4986,12943,10229,True,True,True,True,True,0
55,7,1443,4993,12961,10262,True,True,True,True,True,0
55,8,1477,5010,12970,10378,True,True,True,True,True,0
55,9,1485,5012,13010,10386,True,True,True,True,True,0
55,10,1501,5049,13044,10400,True,True,True,True,True,0
55,11,1520,5064,13056,10476,True,True,True,True,True,0
55,12,1560,5069,13157,10660,True,True,True,True,True,0
55,13,1601,5076,13180,10740,True,True,True,True,True,0
55,14,1614,5080,13275,10761,True,True,True,True,True,0
55,15,1623,5083,13279,10969,True,True,True,True,True,0
55,16,1636,5092,13348,11087,True,True,True,True,True,0
55,17,1655,5181,13428,11216,True,True,True,True,True,0
55,18,1694,5213,13669,11249,True,True,True,True,True,0
55,19,1694,5257,13877,11262,True,True,True,True,True,0
55,20,1708,5280,13896,11318,True,True,True,True,True,0
55,21,1724,5281,14011,11348,True,True,False,True,False,25
55,22,1812,5346,14059,11504,True,True,False,True,False,25
55,23,1818,5346,14072,11529,True,True,False,True,False,25
55,24,1830,5396,14124,11569,True,True,False,True,False,25
56,1,1175,4906,11509,10879,True,True,True,True,True,0
56,2,1197,4965,11518,10926,True,True,True,True,True,0
56,3,1229,5009,11592,11014,True,True,True,True,True,0
56,4,1287,5049,11757,11014,True,True,True,True,True,0
56,5,1345,5050,11849,11090,True,True,True,True,True,0
56,6,1361,5064,11958,11124,True,True,True,True,True,0
56,7,1374,5071,12022,11180,True,True,True,True,True,0
56,8,1375,5118,12106,11265,True,True,True,True,True,0
56,9,1378,5149,12107,11340,True,True,True,True,True,0
56,10,1425,5149,12113,11401,True,True,True,True,True,0
56,11,1506,5150,12121,11467,True,True,True,True,True,0
56,12,1546,5166,12154,11478,True,True,True,True,True,0
56,13,1551,5183,12297,11489,True,True,True,True,True,0
56,14,1587,5183,12423,11549,True,True,True,True,True,0
56,15,1587,5186,12462,11723,True,True,True,True,True,0
56,16,1590,5221,12612,11832,True,True,True,True,True,0
56,17,1642,5232,12821,11936,True,True,True,True,True,0
56,18,1653,5233,12891,12015,True,True,True,False,False,25
56,19,1713,5260,12946,12203,True,True,True,False,False,25
56,20,1752,5280,13040,12225,True,True,True,False,False,25
56,21,1781,5300,13116,12357,True,True,True,False,False,25
56,22,1784,5322,13265,12433,True,True,True,False,False,25
56,23,1799,5336,13361,12464,True,True,True,False,False,25
56,24,1808,5358,13362,12565,True,True,True,False,False,25
57,1,1160,4850,12017,9309,True,True,True,True,True,0
57,2,1162,4862,12192,9315,True,True,True,True,True,0
57,3,1187,4865,12231,9319,True,True,True,True,True,0
57,4,1190,4887,12314,9487,True,True,True,True,True,0
57,5,1204,4914,12346,9568,True,True,True,True,True,0
57,6,1212,4919,12430,9570,True,True,True,True,True,0
57,7,1223,4920,12527,9586,True,True,True,True,True,0
57,8,1249,4961,12697,9626,True,True,True,True,True,0
57,9,1315,4961,12721,9627,True,True,True,True,True,0
57,10,1364,5011,12749,9632,True,True,True,True,True,0
57,11,1376,5015,12811,9688,True,True,True,True,True,0
57,12,1441,5032,12841,9694,True,True,True,True,True,0
57,13,1462,5036,12909,9787,True,True,True,True,True,0
57,14,1508,5075,12958,9789,True,True,True,True,True,0
57,15,1566,5082,13058,9800,True,True,True,True,True,0
57,16,1570,5090,13075,9833,True,True,True,True,True,0
57,17,1621,5112,13087,9948,True,True,True,True,True,0
57,18,1671,5124,13158,9957,True,True,True,True,True,0
57,19,1674,5124,13205,10001,True,True,True,True,True,0
57,20,1675,5124,13261,10101,True,True,True,True,True,0
57,21,1702,5150,13305,10158,True,True,True,True,True,0
57,22,1705,5157,13388,10251,True,True,True,True,True,0
57,23,1717,5165,13420,10273,True,True,True,True,True,0
57,24,1725,5216,13518,10358,True,True,True,True,True,0
58,1,1186,4997,11068,9754,True,True,True,True,True,0
58,2,1200,5034,11264,9872,True,True,True,True,True,0
58,3,1205,5049,11317,9965,True,True,True,True,True,0
58,4,1221,5051,11401,10043,True,True,True,True,True,0
58,5,1221,5058,11593,10328,True,True,True,True,True,0
58,6,1221,5137,11649,10429,True,True,True,True,True,0
58,7,1271,5205,11768,10462,True,True,True,True,True,0
58,8,1285,5208,11920,10564,True,True,True,True,True,0
58,9,1287,5224,12014,10597,True,True,True,True,True,0
58,10,1306,5300,12036,10695,True,True,True,True,True,0
58,11,1319,5303,12051,10738,True,True,True,True,True,0
58,12,1330,5336,12140,10805,True,True,True,True,True,0
58,13,1335,5392,12155,10866,True,True,True,True,True,0
58,14,1336,5394,12192,10903,True,True,True,True,True,0
58,15,1349,5433,12258,10919,True,True,True,True,True,0
58,16,1376,5506,12361,11069,True,False,True,True,False,25
58,17,1415,5545,12466,11078,True,False,True,True,False,25
58,18,1420,5616,12575,11079,True,False,True,True,False,25
58,19,1438,5652,12750,11163,True,False,True,True,False,25
58,20,1438,5683,12967,11356,True,False,True,True,False,25
58,21,1479,5719,12970,11380,True,False,True,True,False,25
58,22,1480,5727,13227,11436,True,False,True,True,False,25
58,23,1533,5737,13262,11595,True,False,True,True,False,25
58,24,1540,5740,13376,11599,True,False,True,True,False,25
59,1,1244,4837,12339,9841,True,True,True,True,True,0
59,2,1301,4879,12339,9942,True,True,True,True,True,0
59,3,1366,4888,12492,9945,True,True,True,True,True,0
59,4,1386,4936,12498,9974,True,True,True,True,True,0
59,5,1393,4976,12604,10078,True,True,True,True,True,0
59,6,1405,4980,12636,10081,True,True,True,True,True,0
59,7,1429,4984,12645,10117,True,True,True,True,True,0
59,8,1454,5056,12708,10128,True,True,True,True,True,0
59,9,1464,5082,12737,10229,True,True,True,True,True,0
59,10,1495,5121,12754,10440,True,True,True,True,True,0
59,11,1498,5186,12890,10568,True,True,True,True,True,0
59,12,1529,5219,12916,10600,True,True,True,True,True,0
59,13,1579,5226,12972,10626,True,True,True,True,True,0
59,14,1580,5261,12975,10729,True,True,True,True,True,0
59,15,1593,5319,13015,10883,True,True,True,True,True,0
59,16,1597,5338,13057,10985,True,True,True,True,True,0
59,17,1597,5384,13157,10992,True,True,True,True,True,0
59,18,1597,5432,13210,11017,True,True,True,True,True,0
59,19,1597,5443,13257,11023,True,True,True,True,True,0
59,20,1626,5450,13264,11083,True,True,True,True,True,0
59,21,1669,5464,13349,11123,True,True,True,True,True,0
59,22,1687,5475,13445,11123,True,True,True,True,True,0
59,23,1723,5480,13465,11129,True,True,True,True,True,0
59,24,1724,5491,13573,11205,True,True,True,True,True,0
60,1,1241,4854,11954,10213,True,True,True,True,True,0
60,2,1246,4858,11955,10213,True,True,True,True,True,0
60,3,1288,4902,12023,10218,True,True,True,True,True,0
60,4,1320,4902,12072,10480,True,True,True,True,True,0
60,5,1322,4921,12139,10482,True,True,True,True,True,0
60,6,1336,4921,12171,10762,True,True,True,True,True,0
60,7,1349,4955,12247,10989,True,True,True,True,True,0
60,8,1365,5027,12418,11057,True,True,True,True,True,0
60,9,1367,5080,12605,11212,True,True,True,True,True,0
60,10,1372,5130,12605,11222,True,True,True,True,True,0
60,11,1391,5152,12629,11375,True,True,True,True,True,0
60,12,1408,5205,12635,11387,True,True,True,True,True,0
60,13,1426,5220,12645,11456,True,True,True,True,True,0
60,14,1447,5247,12839,11512,True,True,True,True,True,0
60,15,1448,5249,12925,11548,True,True,True,True,True,0
60,16,1476,5249,12925,11600,True,True,True,True,True,0
60,17,1480,5265,12994,11634,True,True,True,True,True,0
60,18,1494,5272,13151,11692,True,True,True,True,True,0
60,19,1516,5282,13319,11746,True,True,True,True,True,0
60,20,1525,5283,13334,11885,True,True,True,True,True,0
60,21,1528,5293,13370,11944,True,True,True,True,True,0
60,22,1533,5339,13376,11946,True,True,True,True,True,0
60,23,1603,5344,13561,11953,True,True,True,True,True,0
60,24,1606,5353,13563,12077,True,True,True,False,False,25
61,1,1220,4928,12222,10121,True,True,True,True,True,0
61,2,1247,4938,12242,10188,True,True,True,True,True,0
61,3,1252,5011,12448,10279,True,True,True,True,True,0
61,4,1260,5011,12530,10320,True,True,True,True,True,0
61,5,1319,5027,12619,10357,True,True,True,True,True,0
61,6,1334,5034,12692,10379,True,True,True,True,True,0
61,7,1356,5047,12950,10496,True,True,True,True,True,0
61,8,1411,5106,12987,10518,True,True,True,True,True,0
61,9,1458,5108,12987,10518,True,True,True,True,True,0
61,10,1480,5181,13152,10609,True,True,True,True,True,0
61,11,1489,5205,13367,10618,True,True,True,True,True,0
61,12,1511,5217,13373,10640,True,True,True,True,True,0
61,13,1571,5225,13382,10652,True,True,True,True,True,0
61,14,1604,5226,13400,10693,True,True,True,True,True,0
61,15,1605,5251,13479,10724,True,True,True,True,True,0
61,16,1606,5266,13636,10750,True,True,True,True,True,0
61,17,1608,5276,13689,10830,True,True,True,True,True,0
61,18,1622,5277,13692,10837,True,True,True,True,True,0
61,19,1677,5284,13852,10987,True,True,True,True,True,0
61,20,1693,5285,13932,11001,True,True,True,True,True,0
61,21,1716,5303,14054,11100,True,True,False,True,False,25
61,22,1761,5323,14142,11116,True,True,False,True,False,25
61,23,1825,5336,14163,11168,True,True,False,True,False,25
61,24,1842,5413,14263,11193,True,True,False,True,False,25
62,1,1136,4892,12488,10411,True,True,True,True,True,0
62,2,1139,4940,12609,10564,True,True,True,True,True,0
62,3,1172,4950,12685,10568,True,True,True,True,True,0
62,4,1177,4970,12766,10719,True,True,True,True,True,0
62,5,1191,4977,12793,10754,True,True,True,True,True,0
62,6,1216,4984,12814,10920,True,True,True,True,True,0
62,7,1243,5001,12833,11040,True,True,True,True,True,0
62,8,1260,5037,12893,11228,True,True,True,True,True,0
62,9,1268,5039,12964,11244,True,True,True,True,True,0
62,10,1268,5094,12980,11396,True,True,True,True,True,0
62,11,1282,5101,12993,11413,True,True,True,True,True,0
62,12,1300,5113,13071,11431,True,True,True,True,True,0
62,13,1305,5162,13235,11431,True,True,True,True,True,0
62,14,1324,5183,13254,11472,True,True,True,True,True,0
62,15,1337,5244,13274,11525,True,True,True,True,True,0
62,16,1346,5306,13279,11728,True,True,True,True,True,0
62,17,1385,5326,13281,11753,True,True,True,True,True,0
62,18,1386,5363,13472,11927,True,True,True,True,True,0
62,19,1430,5412,13489,11939,True,True,True,True,True,0
62,20,1435,5420,13533,12072,True,True,True,False,False,25
62,21,1474,5428,13628,12087,True,True,True,False,False,25
62,22,1517,5457,13744,12099,True,True,True,False,False,25
62,23,1531,5457,13817,12119,True,True,True,False,False,25
62,24,1531,5478,13855,12124,True,True,True,False,False,25
63,1,1103,4842,12317,10752,True,True,True,True,True,0
63,2,1154,4878,12358,10758,True,True,True,True,True,0
63,3,1154,4903,12370,10838,True,True,True,True,True,0
63,4,1155,4903,12540,10868,True,True,True,True,True,0
