engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,total_fp
118,44,143.8780918718298,2615,5913,15490,13491,1.0,1.0,0.826,0.745,0.7454999999999999,0.8633000000000001
118,45,144.2281965843835,2634,5937,15568,13565,1.0,1.0,0.8740000000000001,0.784,0.7825,0.8881
118,46,144.72873026248817,2651,5949,15640,13652,1.0,1.0,0.898,0.82,0.826,0.9087999999999999
118,47,144.9755594112727,2671,5981,15716,13738,1.0,1.0,0.9620000000000001,0.858,0.8690000000000001,0.9378
118,48,145.1144985123067,2702,6010,15793,13818,1.0,1.0,1.0,0.8965000000000001,0.909,0.9611000000000001
118,49,145.63675862162663,2725,6025,15871,13909,1.0,1.0,1.0,0.9355,0.9545,0.9780000000000001
118,50,145.7523206826513,2761,6054,15940,13985,1.0,1.0,1.0,0.97,0.9925,0.9924999999999999
118,51,146.28202185208852,2776,6075,16022,14069,1.0,1.0,1.0,1.0,1.0,1.0
118,52,146.71002796501102,2791,6107,16097,14148,1.0,1.0,1.0,1.0,1.0,1.0
118,53,146.94716374850393,2814,6120,16182,14230,1.0,1.0,1.0,1.0,1.0,1.0
118,54,147.06105319862462,2849,6139,16275,14317,1.0,1.0,1.0,1.0,1.0,1.0
118,55,147.25383693053826,2880,6152,16368,14409,1.0,1.0,1.0,1.0,1.0,1.0
118,56,147.56124478647774,2916,6179,16449,14485,1.0,1.0,1.0,1.0,1.0,1.0
118,57,147.91547508995555,2954,6198,16535,14575,1.0,1.0,1.0,1.0,1.0,1.0
118,58,148.23386101866905,2985,6215,16610,14652,1.0,1.0,1.0,1.0,1.0,1.0
118,59,148.35713639146138,3008,6247,16687,14734,1.0,1.0,1.0,1.0,1.0,1.0
118,60,148.61673335532984,3039,6278,16768,14818,1.0,1.0,1.0,1.0,1.0,1.0
119,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
119,2,130.4840947291676,1321,5025,12088,10071,0.0,0.0,0.0,0.0,0.0,0.0
119,3,130.72294322705517,1349,5057,12157,10145,0.0,0.0,0.0,0.0,0.0,0.0
119,4,130.96861856307535,1368,5067,12240,10214,0.0,0.0,0.0,0.0,0.0,0.0
119,5,131.48528353893633,1405,5090,12324,10299,0.0,0.0,0.0,0.0,0.0,0.0
119,6,131.8660572511142,1434,5118,12401,10383,0.0,0.0,0.0,0.0,0.0,0.0
119,7,132.38724364645003,1459,5132,12493,10477,0.0,0.0,0.0,0.0,0.0,0.0
119,8,132.59721671915554,1493,5145,12569,10562,0.0,0.0,0.0,0.0,0.0,0.0
119,9,133.11721817575503,1528,5171,12662,10636,0.0,0.0,0.0,0.0,0.0,0.0
119,10,133.5098444268737,1563,5184,12746,10722,0.0,0.0,0.0,0.0,0.0,0.0
119,11,133.80073797531412,1594,5214,12830,10806,0.0,0.0,0.0,0.0,0.0,0.0
119,12,134.02173602841148,1632,5236,12910,10899,0.0,0.0,0.0,0.0,0.0,0.0
119,13,134.20347140068037,1655,5260,12986,10991,0.0,0.0,0.0,0.0,0.0,0.0
119,14,134.51771634233364,1680,5287,13077,11074,0.0,0.0,0.0,0.0,0.0,0.0
119,15,134.69323346023654,1706,5299,13152,11162,0.0,0.0,0.0,0.0,0.0,0.0
119,16,135.16972989267123,1726,5314,13220,11239,0.0,0.0,0.0,0.0,0.0,0.0
119,17,135.4291212137605,1764,5328,13290,11318,0.0,0.0,0.0,0.0,0.0,0.0
119,18,135.57141080264836,1779,5348,13371,11400,0.0,0.0,0.0,0.0,0.0,0.0
119,19,135.686920909907,1800,5363,13445,11476,0.0,0.0,0.0,0.0,0.0,0.0
119,20,135.9276126401817,1838,5376,13538,11570,0.0,0.0,0.0,0.0,0.0,0.0
119,21,136.1664165368078,1866,5392,13631,11657,0.0,0.0,0.0,0.0,0.0,0.0
119,22,136.66491548868063,1891,5408,13725,11742,0.0,0.0,0.0,0.0,0.0,0.0
119,23,137.12299497563222,1915,5418,13793,11813,0.0204991626053707,0.025,0.0,0.0,0.0,0.00909983252107414
119,24,137.2802453400759,1931,5429,13883,11900,0.04670755667931796,0.051666666666666666,0.0,0.0,0.0,0.019674844669196924
119,25,137.6911099715448,1956,5439,13969,11975,0.11518499525746506,0.09333333333333334,0.0,0.0,0.0,0.04170366571815968
119,26,137.84437413246005,1976,5457,14043,12058,0.14072902207667445,0.12666666666666665,0.0,0.0215,0.028999999999999998,0.06357913774866822
119,27,138.05392047530054,1991,5484,14133,12136,0.1756534125500906,0.15166666666666667,0.0,0.0665,0.068,0.09236401584335145
119,28,138.34238963446114,2018,5509,14221,12214,0.2237316057435237,0.19666666666666668,0.018000000000000002,0.1105,0.107,0.13117965448203808
119,29,138.63926424843456,2034,5535,14290,12286,0.2732107080724262,0.22333333333333333,0.07,0.145,0.14300000000000002,0.1709088082811519
119,30,139.01236844280393,2063,5562,14365,12380,0.3353947404673221,0.27166666666666667,0.124,0.1825,0.19,0.22071228142679775
119,31,139.32329282951085,2101,5594,14459,12465,0.38721547158514136,0.335,0.188,0.22949999999999998,0.2325,0.2744430943170283
119,32,139.53857346651625,2136,5605,14538,12554,0.4230955777527091,0.39333333333333337,0.21,0.26899999999999996,0.27699999999999997,0.31448578221720846
119,33,140.0275734994117,2174,5631,14614,12637,0.5045955832352813,0.45666666666666667,0.262,0.307,0.3185,0.3697524499803896
119,34,140.36987618326194,2213,5645,14698,12728,0.5616460305436561,0.5216666666666666,0.29,0.349,0.364,0.41726253944206454
119,35,140.7439363641497,2238,5659,14791,12809,0.6239893940249507,0.5633333333333334,0.318,0.39549999999999996,0.4045,0.4610645454716568
119,36,140.9626552352584,2260,5687,14882,12896,0.6604425392097351,0.6,0.374,0.441,0.44799999999999995,0.504688507841947
119,37,141.40657709055031,2299,5718,14957,12985,0.734429515091719,0.665,0.436,0.47850000000000004,0.4925,0.5612859030183438
119,38,141.83221808350476,2316,5743,15048,13053,0.8053696805841262,0.6933333333333332,0.486,0.524,0.5265,0.6070406027834919
119,39,142.21693371012094,2351,5767,15122,13141,0.8694889516868236,0.7516666666666667,0.534,0.561,0.5705,0.657331123670698
119,40,142.74632960565697,2381,5799,15199,13221,0.957721600942828,0.8016666666666667,0.598,0.5995,0.6104999999999999,0.713477653521899
119,41,143.23991190804148,2418,5813,15286,13290,1.0,0.8633333333333333,0.626,0.643,0.645,0.7554666666666667
119,42,143.66968938154093,2455,5825,15361,13359,1.0,0.925,0.65,0.6805,0.6795,0.787
119,43,144.0373734387826,2481,5839,15435,13430,1.0,0.9683333333333333,0.6779999999999999,0.7175,0.715,0.8157666666666665
119,44,144.16317141714578,2498,5852,15520,13519,1.0,0.9966666666666667,0.7040000000000001,0.76,0.7595000000000001,0.8440333333333333
119,45,144.50323725467524,2526,5864,15604,13594,1.0,1.0,0.728,0.802,0.797,0.8654
119,46,144.79701377650758,2555,5897,15684,13675,1.0,1.0,0.794,0.8420000000000001,0.8375,0.8947
119,47,144.96799696970254,2581,5914,15761,13767,1.0,1.0,0.828,0.8805,0.8835,0.9183999999999999
119,48,145.3040528463262,2602,5926,15840,13860,1.0,1.0,0.852,0.92,0.93,0.9404
119,49,145.670521839431,2626,5955,15932,13941,1.0,1.0,0.91,0.966,0.9704999999999999,0.9693000000000002
119,50,146.0319170442998,2642,5967,16006,14031,1.0,1.0,0.934,1.0,1.0,0.9868
119,51,146.35648671760018,2658,5991,16080,14113,1.0,1.0,0.982,1.0,1.0,0.9964000000000001
119,52,146.55136495135045,2692,6023,16158,14199,1.0,1.0,1.0,1.0,1.0,1.0
119,53,146.73261196949133,2724,6056,16245,14281,1.0,1.0,1.0,1.0,1.0,1.0
119,54,146.8652897340007,2758,6079,16329,14374,1.0,1.0,1.0,1.0,1.0,1.0
119,55,146.9870716246946,2790,6109,16415,14456,1.0,1.0,1.0,1.0,1.0,1.0
119,56,147.30960168514835,2806,6138,16498,14528,1.0,1.0,1.0,1.0,1.0,1.0
119,57,147.8270440740727,2841,6162,16589,14606,1.0,1.0,1.0,1.0,1.0,1.0
119,58,148.20332365919495,2880,6176,16672,14682,1.0,1.0,1.0,1.0,1.0,1.0
119,59,148.45799523711133,2905,6203,16764,14751,1.0,1.0,1.0,1.0,1.0,1.0
119,60,148.66591664078987,2923,6229,16852,14838,1.0,1.0,1.0,1.0,1.0,1.0
120,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
120,2,130.27943672609274,1331,5025,12087,10072,0.0,0.0,0.0,0.0,0.0,0.0
120,3,130.65565078817517,1364,5037,12164,10155,0.0,0.0,0.0,0.0,0.0,0.0
120,4,130.87707457200557,1399,5069,12236,10235,0.0,0.0,0.0,0.0,0.0,0.0
120,5,131.26708049885028,1428,5088,12305,10326,0.0,0.0,0.0,0.0,0.0,0.0
120,6,131.38679346290283,1463,5116,12397,10414,0.0,0.0,0.0,0.0,0.0,0.0
120,7,131.78347139148786,1499,5128,12468,10497,0.0,0.0,0.0,0.0,0.0,0.0
120,8,132.020481907107,1521,5159,12537,10572,0.0,0.0,0.0,0.0,0.0,0.0
120,9,132.4043274743799,1558,5173,12631,10641,0.0,0.0,0.0,0.0,0.0,0.0
120,10,132.5779503972283,1578,5206,12715,10728,0.0,0.0,0.0,0.0,0.0,0.0
120,11,133.05270330540773,1609,5232,12803,10804,0.0,0.0,0.0,0.0,0.0,0.0
120,12,133.5495235795806,1644,5251,12888,10880,0.0,0.0,0.0,0.0,0.0,0.0
120,13,133.99149439224638,1660,5278,12972,10959,0.0,0.0,0.0,0.0,0.0,0.0
120,14,134.14946371734487,1700,5303,13063,11031,0.0,0.0,0.0,0.0,0.0,0.0
120,15,134.64231098045596,1733,5321,13145,11110,0.0,0.0,0.0,0.0,0.0,0.0
120,16,134.85406667719855,1773,5331,13219,11181,0.0,0.0,0.0,0.0,0.0,0.0
120,17,135.3089673259272,1806,5345,13289,11253,0.0,0.0,0.0,0.0,0.0,0.0
120,18,135.73620434491806,1842,5357,13360,11327,0.0,0.0,0.0,0.0,0.0,0.0
120,19,135.84480634196248,1864,5368,13428,11405,0.0,0.0,0.0,0.0,0.0,0.0
120,20,136.26171426336987,1890,5391,13517,11493,0.0,0.0,0.0,0.0,0.0,0.0
120,21,136.61195545004887,1922,5406,13610,11581,0.0,0.03666666666666667,0.0,0.0,0.0,0.007333333333333333
120,22,136.90305443191505,1949,5437,13684,11660,0.0,0.08166666666666667,0.0,0.0,0.0,0.01633333333333333
120,23,137.38405894905253,1988,5457,13765,11744,0.06400982484208839,0.14666666666666667,0.0,0.0,0.0,0.042135298301751015
120,24,137.52651944576866,2025,5482,13851,11823,0.08775324096144271,0.20833333333333331,0.0,0.0,0.0,0.059217314858955206
120,25,138.0536841770255,2053,5511,13921,11907,0.17561402950425042,0.255,0.022000000000000002,0.0,0.0,0.09052280590085009
120,26,138.2853173812768,2087,5525,14014,11977,0.21421956354613297,0.3116666666666667,0.05,0.006999999999999999,0.0,0.11657724604255995
120,27,138.6525629474008,2102,5544,14101,12071,0.275427157900135,0.33666666666666667,0.08800000000000001,0.050499999999999996,0.0355,0.15721876491336034
120,28,139.17379624386805,2142,5563,14186,12140,0.36229937397800904,0.4033333333333334,0.126,0.09300000000000001,0.07,0.21092654146226847
120,29,139.62323763051901,2162,5585,14275,12230,0.43720627175316906,0.43666666666666665,0.17,0.1375,0.115,0.25927458768396716
120,30,139.97757044516158,2180,5609,14346,12302,0.49626174086026253,0.4666666666666666,0.218,0.17300000000000001,0.151,0.30098568150538585
120,31,140.09098700816762,2219,5625,14414,12377,0.5151645013612693,0.5316666666666666,0.25,0.207,0.1885,0.33846623360558725
120,32,140.23429335287835,2239,5647,14484,12456,0.5390488921463923,0.565,0.294,0.242,0.228,0.37360977842927845
120,33,140.46166746869557,2279,5664,14572,12530,0.5769445781159277,0.6316666666666666,0.32799999999999996,0.28600000000000003,0.265,0.4175222489565189
120,34,140.9307985302609,2296,5679,14656,12621,0.6551330883768145,0.66,0.358,0.32799999999999996,0.3105,0.462326617675363
120,35,141.31678190712535,2311,5692,14729,12706,0.7194636511875578,0.685,0.384,0.36450000000000005,0.353,0.5011927302375115
120,36,141.48889590462954,2329,5711,14807,12774,0.7481493174382574,0.715,0.42200000000000004,0.4035,0.387,0.5351298634876516
120,37,141.82854663114549,2357,5731,14896,12867,0.8047577718575809,0.7616666666666667,0.462,0.44799999999999995,0.4335,0.5819848877048496
120,38,142.02347191294268,2387,5757,14987,12935,0.8372453188237805,0.8116666666666668,0.514,0.4935,0.4675,0.6247823970980895
120,39,142.4000820831435,2412,5788,15057,13003,0.9000136805239172,0.8533333333333333,0.5760000000000001,0.5285,0.5015,0.6718694027714502
120,40,142.6260235329756,2431,5804,15131,13079,0.9376705888292682,0.885,0.608,0.5655,0.5395,0.7071341177658537
120,41,143.0359958241522,2454,5823,15199,13159,1.0,0.9233333333333333,0.6459999999999999,0.5995,0.5795,0.7496666666666666
120,42,143.1918337248548,2476,5842,15287,13234,1.0,0.96,0.684,0.6435,0.617,0.7809
120,43,143.3407031798453,2492,5866,15362,13319,1.0,0.9866666666666667,0.732,0.6809999999999999,0.6595,0.8118333333333332
120,44,143.44950899324667,2528,5881,15449,13400,1.0,1.0,0.762,0.7245,0.7,0.8372999999999999
120,45,143.64157014100462,2553,5908,15520,13484,1.0,1.0,0.816,0.76,0.742,0.8635999999999999
120,46,143.96250516496121,2577,5932,15597,13561,1.0,1.0,0.8640000000000001,0.7985,0.7805,0.8886
120,47,144.22019056416553,2600,5964,15669,13630,1.0,1.0,0.9279999999999999,0.8345,0.815,0.9155000000000001
120,48,144.75605215253623,2617,5997,15747,13702,1.0,1.0,0.9940000000000001,0.8734999999999999,0.851,0.9437000000000001
120,49,145.20735133056806,2647,6020,15822,13782,1.0,1.0,1.0,0.9109999999999999,0.8909999999999999,0.9603999999999999
120,50,145.7323073301611,2677,6035,15915,13854,1.0,1.0,1.0,0.9575,0.927,0.9769
120,51,146.0609406278327,2712,6060,15995,13946,1.0,1.0,1.0,0.9975,0.973,0.9941000000000001
120,52,146.57280877150762,2743,6084,16076,14017,1.0,1.0,1.0,1.0,1.0,1.0
120,53,146.97206882410228,2775,6096,16152,14097,1.0,1.0,1.0,1.0,1.0,1.0
120,54,147.1301485108502,2807,6109,16246,14187,1.0,1.0,1.0,1.0,1.0,1.0
120,55,147.6528389407615,2834,6129,16323,14270,1.0,1.0,1.0,1.0,1.0,1.0
120,56,148.0494813522047,2859,6161,16400,14358,1.0,1.0,1.0,1.0,1.0,1.0
120,57,148.15443723491853,2893,6177,16488,14450,1.0,1.0,1.0,1.0,1.0,1.0
120,58,148.5143785517087,2911,6197,16571,14528,1.0,1.0,1.0,1.0,1.0,1.0
120,59,149.0294024046338,2931,6212,16650,14615,1.0,1.0,1.0,1.0,1.0,1.0
120,60,149.2003194461382,2949,6245,16723,14684,1.0,1.0,1.0,1.0,1.0,1.0
121,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
121,2,130.15669023619546,1319,5026,12088,10077,0.0,0.0,0.0,0.0,0.0,0.0
121,3,130.705699511225,1336,5050,12171,10155,0.0,0.0,0.0,0.0,0.0,0.0
121,4,131.12484064785082,1359,5079,12255,10245,0.0,0.0,0.0,0.0,0.0,0.0
121,5,131.49958470399966,1392,5112,12346,10321,0.0,0.0,0.0,0.0,0.0,0.0
121,6,132.03004198968333,1416,5127,12433,10408,0.0,0.0,0.0,0.0,0.0,0.0
121,7,132.32072406153284,1433,5143,12504,10501,0.0,0.0,0.0,0.0,0.0,0.0
121,8,132.81816742754646,1458,5156,12590,10594,0.0,0.0,0.0,0.0,0.0,0.0
121,9,133.08080515388235,1494,5187,12664,10663,0.0,0.0,0.0,0.0,0.0,0.0
121,10,133.4303976428509,1533,5213,12754,10742,0.0,0.0,0.0,0.0,0.0,0.0
121,11,133.73399422876494,1571,5246,12829,10815,0.0,0.0,0.0,0.0,0.0,0.0
121,12,134.0226186939742,1601,5277,12923,10883,0.0,0.0,0.0,0.0,0.0,0.0
121,13,134.23498222294637,1627,5309,13006,10967,0.0,0.0,0.0,0.0,0.0,0.0
121,14,134.66079621816303,1654,5338,13089,11045,0.0,0.0,0.0,0.0,0.0,0.0
121,15,134.8465621019713,1688,5368,13177,11124,0.0,0.0,0.0,0.0,0.0,0.0
121,16,134.99511832766203,1727,5380,13256,11218,0.0,0.0,0.0,0.0,0.0,0.0
121,17,135.39383473996259,1742,5413,13345,11288,0.0,0.0,0.0,0.0,0.0,0.0
121,18,135.87223198045334,1764,5431,13415,11373,0.0,0.0,0.0,0.0,0.0,0.0
121,19,136.31864464491838,1788,5457,13485,11449,0.0,0.0,0.0,0.0,0.0,0.0
121,20,136.62278086957244,1816,5467,13555,11532,0.0,0.0,0.0,0.0,0.0,0.0
121,21,137.13533621289702,1840,5485,13645,11613,0.022556035482836023,0.0,0.0,0.0,0.0,0.0045112070965672045
121,22,137.26159755321507,1858,5516,13722,11681,0.04359959220251142,0.0,0.032,0.0,0.0,0.015119918440502284
121,23,137.6105751609498,1892,5537,13794,11759,0.1017625268249655,0.0,0.07400000000000001,0.0,0.0,0.035152505364993106
121,24,137.9469496508699,1918,5559,13866,11839,0.15782494181164947,0.03,0.11800000000000001,0.0,0.0,0.0611649883623299
121,25,138.4006858238277,1943,5572,13944,11921,0.23344763730461676,0.07166666666666667,0.14400000000000002,0.0,0.0,0.08982286079425669
121,26,138.61568425257335,1963,5584,14015,12005,0.2692807087622242,0.105,0.168,0.0075,0.0025,0.11045614175244482
121,27,138.72576145137086,1979,5614,14086,12073,0.2876269085618096,0.13166666666666665,0.228,0.043,0.0365,0.14535871504569525
121,28,138.88712265649738,1994,5625,14158,12163,0.31452044274956376,0.15666666666666665,0.25,0.079,0.0815,0.17633742188324608
121,29,139.22011289901755,2029,5654,14243,12242,0.3700188165029251,0.215,0.308,0.1215,0.121,0.22710376330058502
121,30,139.3549571797592,2052,5687,14330,12329,0.39249286329319943,0.2533333333333333,0.374,0.165,0.16449999999999998,0.2698652393253066
121,31,139.50184161639464,2071,5705,14402,12420,0.41697360273244044,0.285,0.41,0.201,0.21,0.30459472054648806
121,32,139.61874081180022,2097,5733,14496,12505,0.4364568019667038,0.32833333333333337,0.466,0.248,0.2525,0.3462580270600074
121,33,140.09386842283558,2118,5761,14567,12581,0.5156447371392641,0.36333333333333334,0.522,0.28350000000000003,0.2905,0.3949956140945195
121,34,140.21278114092638,2148,5781,14660,12662,0.5354635234877303,0.41333333333333333,0.562,0.33,0.331,0.43435937136421277
121,35,140.32408655919102,2184,5806,14754,12732,0.5540144265318361,0.4733333333333334,0.612,0.377,0.366,0.4764695519730339
121,36,140.60558985361615,2213,5839,14824,12814,0.6009316422693587,0.5216666666666666,0.6779999999999999,0.41200000000000003,0.40700000000000003,0.5239196617872051
121,37,140.98528247956042,2253,5864,14903,12907,0.6642137465934042,0.5883333333333334,0.728,0.4515,0.4535,0.5771094159853475
121,38,141.3287354828895,2287,5883,14973,12995,0.7214559138149166,0.645,0.7659999999999999,0.4865,0.4975,0.6232911827629832
121,39,141.61342886568477,2324,5904,15048,13081,0.7689048109474612,0.7066666666666667,0.8079999999999999,0.524,0.5405,0.6696142955228256
121,40,141.71478956370316,2342,5932,15135,13149,0.785798260617194,0.7366666666666667,0.8640000000000001,0.5675,0.5745,0.7056929854567721
121,41,142.2338773465982,2370,5956,15228,13226,0.8723128910997011,0.7833333333333333,0.912,0.614,0.613,0.7589292448866068
121,42,142.55099408633777,2403,5988,15311,13319,0.9251656810562945,0.8383333333333333,0.976,0.6555,0.6595,0.8108998028779254
121,43,142.9424281560029,2430,6017,15383,13398,0.9904046926671508,0.8833333333333333,1.0,0.6915,0.6990000000000001,0.8528476052000968
121,44,143.4763424974028,2447,6047,15477,13477,1.0,0.9116666666666667,1.0,0.7384999999999999,0.7384999999999999,0.8777333333333333
121,45,143.8476482258648,2479,6077,15554,13562,1.0,0.965,1.0,0.777,0.7809999999999999,0.9046
121,46,143.99427329698793,2518,6092,15633,13644,1.0,1.0,1.0,0.8165,0.8220000000000001,0.9277000000000001
121,47,144.18638589083562,2546,6121,15720,13717,1.0,1.0,1.0,0.86,0.8584999999999999,0.9437
121,48,144.56773012275033,2577,6152,15803,13792,1.0,1.0,1.0,0.9015000000000001,0.8959999999999999,0.9594999999999999
121,49,145.00070477508032,2617,6178,15881,13878,1.0,1.0,1.0,0.9405,0.9390000000000001,0.9759
121,50,145.41902185971742,2646,6206,15971,13962,1.0,1.0,1.0,0.9854999999999999,0.981,0.9933
121,51,145.8086375431762,2684,6230,16043,14049,1.0,1.0,1.0,1.0,1.0,1.0
121,52,146.12300259292132,2701,6250,16125,14132,1.0,1.0,1.0,1.0,1.0,1.0
121,53,146.39693158503465,2719,6281,16203,14211,1.0,1.0,1.0,1.0,1.0,1.0
121,54,146.55878938610056,2734,6303,16280,14279,1.0,1.0,1.0,1.0,1.0,1.0
121,55,147.00371633534758,2750,6326,16348,14358,1.0,1.0,1.0,1.0,1.0,1.0
121,56,147.11170581802259,2786,6358,16439,14437,1.0,1.0,1.0,1.0,1.0,1.0
121,57,147.5179829825911,2815,6383,16517,14528,1.0,1.0,1.0,1.0,1.0,1.0
121,58,147.72033136760567,2842,6413,16598,14615,1.0,1.0,1.0,1.0,1.0,1.0
121,59,148.1316993171873,2871,6430,16689,14704,1.0,1.0,1.0,1.0,1.0,1.0
121,60,148.6654917225168,2905,6449,16759,14772,1.0,1.0,1.0,1.0,1.0,1.0
122,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
122,2,130.38375938345797,1321,5023,12074,10068,0.0,0.0,0.0,0.0,0.0,0.0
122,3,130.6594309974475,1358,5048,12154,10155,0.0,0.0,0.0,0.0,0.0,0.0
122,4,130.78190593887766,1374,5080,12247,10238,0.0,0.0,0.0,0.0,0.0,0.0
122,5,131.0180416618939,1404,5105,12336,10318,0.0,0.0,0.0,0.0,0.0,0.0
122,6,131.51929898357236,1419,5131,12412,10392,0.0,0.0,0.0,0.0,0.0,0.0
122,7,131.62911434616532,1452,5143,12487,10481,0.0,0.0,0.0,0.0,0.0,0.0
122,8,131.86657920553438,1482,5172,12564,10551,0.0,0.0,0.0,0.0,0.0,0.0
122,9,132.13194872616336,1506,5184,12634,10634,0.0,0.0,0.0,0.0,0.0,0.0
122,10,132.532473073091,1538,5207,12717,10728,0.0,0.0,0.0,0.0,0.0,0.0
122,11,132.99787871650193,1571,5231,12789,10818,0.0,0.0,0.0,0.0,0.0,0.0
122,12,133.20493422338913,1606,5261,12879,10894,0.0,0.0,0.0,0.0,0.0,0.0
122,13,133.34056226688483,1630,5288,12953,10985,0.0,0.0,0.0,0.0,0.0,0.0
122,14,133.73152309709846,1670,5319,13034,11054,0.0,0.0,0.0,0.0,0.0,0.0
122,15,133.92933864891626,1700,5339,13123,11140,0.0,0.0,0.0,0.0,0.0,0.0
122,16,134.28699225414493,1719,5358,13215,11231,0.0,0.0,0.0,0.0,0.0,0.0
122,17,134.7572727563941,1748,5378,13284,11321,0.0,0.0,0.0,0.0,0.0,0.0
122,18,135.02979050249826,1785,5404,13374,11399,0.0,0.0,0.0,0.0,0.0,0.0
122,19,135.43486775215598,1825,5429,13443,11469,0.0,0.0,0.0,0.0,0.0,0.0
122,20,135.92640306436653,1852,5439,13531,11555,0.0,0.0,0.0,0.0,0.0,0.0
122,21,136.15653856400868,1871,5471,13603,11632,0.0,0.0,0.0,0.0,0.0,0.0
122,22,136.33381277411038,1900,5489,13692,11703,0.0,0.0,0.0,0.0,0.0,0.0
122,23,136.5671607640014,1919,5508,13776,11782,0.0,0.03166666666666666,0.016,0.0,0.0,0.009533333333333333
122,24,136.93019352431227,1937,5531,13869,11876,0.0,0.06166666666666667,0.062,0.0,0.0,0.024733333333333336
122,25,137.09466401306105,1961,5542,13951,11957,0.015777335510174833,0.10166666666666666,0.084,0.0,0.0,0.0402888004353683
122,26,137.55338508709497,1978,5565,14029,12045,0.09223084784916108,0.13,0.13,0.014499999999999999,0.0225,0.07784616956983223
122,27,138.08626027544904,1996,5589,14121,12118,0.18104337924150593,0.16,0.17800000000000002,0.0605,0.059000000000000004,0.1277086758483012
122,28,138.38201678679442,2011,5599,14208,12188,0.23033613113240392,0.185,0.198,0.10400000000000001,0.094,0.16226722622648077
122,29,138.89753634936906,2046,5623,14299,12276,0.31625605822817704,0.24333333333333332,0.24600000000000002,0.1495,0.138,0.21861787831230206
122,30,139.31256394491118,2061,5651,14385,12358,0.38542732415186265,0.2683333333333333,0.302,0.1925,0.179,0.2654521314970392
122,31,139.63588677590897,2099,5678,14462,12432,0.4393144626514953,0.33166666666666667,0.35600000000000004,0.231,0.21600000000000003,0.31479622586363243
122,32,139.8026957145809,2115,5703,14543,12507,0.4671159524301487,0.35833333333333334,0.406,0.27149999999999996,0.2535,0.35128985715269645
122,33,140.31560275159083,2136,5713,14613,12594,0.5526004585984718,0.39333333333333337,0.426,0.3065,0.297,0.395086758386361
122,34,140.64397378630716,2167,5738,14692,12684,0.6073289643845262,0.445,0.47600000000000003,0.34600000000000003,0.342,0.44326579287690526
122,35,141.0649879299911,2192,5757,14776,12764,0.6774979883318508,0.48666666666666664,0.514,0.38799999999999996,0.382,0.4896329309997035
122,36,141.30192467549497,2217,5775,14868,12832,0.716987445915829,0.5283333333333333,0.55,0.434,0.41600000000000004,0.5290641558498325
122,37,141.65076284999904,2250,5802,14941,12908,0.7751271416665069,0.5833333333333334,0.604,0.4705,0.45399999999999996,0.5773920949999681
122,38,141.98707499490587,2268,5821,15032,12994,0.8311791658176446,0.6133333333333334,0.642,0.516,0.49700000000000005,0.6199024998301955
122,39,142.4033024401722,2303,5843,15114,13074,0.9005504066953687,0.6716666666666667,0.6859999999999999,0.557,0.537,0.670443414672407
122,40,142.93375105014195,2323,5868,15197,13148,0.9889585083569918,0.705,0.736,0.5985,0.574,0.7204917016713984
122,41,143.4813606146085,2340,5895,15277,13233,1.0,0.7333333333333333,0.79,0.6385000000000001,0.6164999999999999,0.7556666666666667
122,42,143.68190926038707,2371,5907,15349,13301,1.0,0.785,0.8140000000000001,0.6745,0.6505,0.7848
122,43,143.9531578617956,2396,5926,15431,13371,1.0,0.8266666666666667,0.852,0.7155,0.6855,0.8159333333333333
122,44,144.272604573968,2428,5947,15517,13453,1.0,0.88,0.894,0.7585,0.7265,0.8517999999999999
122,45,144.48138180852771,2450,5959,15605,13521,1.0,0.9166666666666667,0.9179999999999999,0.8025,0.7605,0.8795333333333332
122,46,144.97061160266992,2487,5990,15673,13596,1.0,0.9783333333333333,0.98,0.8365,0.7979999999999999,0.9185666666666666
122,47,145.08829302054988,2509,6007,15741,13688,1.0,1.0,1.0,0.8704999999999999,0.8440000000000001,0.9429000000000001
122,48,145.2380248523338,2525,6033,15828,13770,1.0,1.0,1.0,0.914,0.885,0.9598000000000001
122,49,145.40578557643977,2556,6049,15899,13841,1.0,1.0,1.0,0.9495,0.9205,0.974
122,50,145.6096155434335,2575,6078,15971,13928,1.0,1.0,1.0,0.9854999999999999,0.9640000000000001,0.9899000000000001
122,51,145.82171810496982,2594,6096,16049,14009,1.0,1.0,1.0,1.0,1.0,1.0
122,52,146.30915282090615,2611,6128,16131,14098,1.0,1.0,1.0,1.0,1.0,1.0
122,53,146.52388408775624,2650,6138,16201,14187,1.0,1.0,1.0,1.0,1.0,1.0
122,54,146.81423360606527,2684,6150,16280,14275,1.0,1.0,1.0,1.0,1.0,1.0
122,55,147.27238579106734,2714,6160,16353,14355,1.0,1.0,1.0,1.0,1.0,1.0
122,56,147.7075224722299,2742,6185,16429,14431,1.0,1.0,1.0,1.0,1.0,1.0
122,57,148.06313942258444,2759,6218,16521,14508,1.0,1.0,1.0,1.0,1.0,1.0
