engine,month,egt,ff,n1,n2,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
42,11,1524,4991,13455,9950,True,True,True,True,True,0
42,12,1546,5002,13473,10041,True,True,True,True,True,0
42,13,1560,5055,13590,10083,True,True,True,True,True,0
42,14,1564,5096,13593,10138,True,True,True,True,True,0
42,15,1627,5115,13615,10201,True,True,True,True,True,0
42,16,1654,5170,13620,10255,True,True,True,True,True,0
42,17,1658,5176,13624,10322,True,True,True,True,True,0
42,18,1662,5215,13642,10400,True,True,True,True,True,0
42,19,1698,5223,13701,10446,True,True,True,True,True,0
42,20,1765,5241,13917,10451,True,True,True,True,True,0
42,21,1777,5245,13949,10547,True,True,True,True,True,0
42,22,1813,5326,13983,10776,True,True,True,True,True,0
42,23,1837,5328,14149,10953,True,True,False,True,False,25
42,24,1889,5357,14361,11134,True,True,False,True,False,25
43,1,1132,4922,11051,10741,True,True,True,True,True,0
43,2,1138,4925,11090,10783,True,True,True,True,True,0
43,3,1156,4978,11134,10891,True,True,True,True,True,0
43,4,1167,5037,11305,10916,True,True,True,True,True,0
43,5,1194,5037,11353,11079,True,True,True,True,True,0
43,6,1245,5044,11461,11301,True,True,True,True,True,0
43,7,1266,5054,11535,11365,True,True,True,True,True,0
43,8,1298,5083,11663,11400,True,True,True,True,True,0
43,9,1310,5091,11700,11475,True,True,True,True,True,0
43,10,1338,5127,11708,11490,True,True,True,True,True,0
43,11,1351,5133,11710,11640,True,True,True,True,True,0
43,12,1375,5162,11820,11646,True,True,True,True,True,0
43,13,1433,5218,11930,11828,True,True,True,True,True,0
43,14,1433,5220,12149,11938,True,True,True,True,True,0
43,15,1452,5228,12252,12036,True,True,True,False,False,25
43,16,1475,5231,12347,12193,True,True,True,False,False,25
43,17,1493,5237,12611,12218,True,True,True,False,False,25
43,18,1504,5237,12650,12327,True,True,True,False,False,25
43,19,1517,5237,12704,12369,True,True,True,False,False,25
43,20,1524,5252,12781,12378,True,True,True,False,False,25
43,21,1554,5300,12902,12402,True,True,True,False,False,25
43,22,1581,5324,12914,12420,True,True,True,False,False,25
43,23,1611,5344,13014,12469,True,True,True,False,False,25
43,24,1629,5345,13228,12713,True,True,True,False,False,25
44,1,1138,4941,11045,10741,True,True,True,True,True,0
44,2,1182,5007,11070,10762,True,True,True,True,True,0
44,3,1208,5013,11094,10762,True,True,True,True,True,0
44,4,1211,5027,11127,10862,True,True,True,True,True,0
44,5,1255,5084,11152,10887,True,True,True,True,True,0
44,6,1260,5106,11284,10887,True,True,True,True,True,0
44,7,1329,5118,11467,10889,True,True,True,True,True,0
44,8,1357,5127,11576,10889,True,True,True,True,True,0
44,9,1409,5178,11691,10967,True,True,True,True,True,0
44,10,1432,5186,11701,10980,True,True,True,True,True,0
44,11,1442,5254,11770,11020,True,True,True,True,True,0
44,12,1468,5297,11857,11073,True,True,True,True,True,0
44,13,1484,5298,11936,11279,True,True,True,True,True,0
44,14,1489,5298,11996,11472,True,True,True,True,True,0
44,15,1493,5351,12184,11484,True,True,True,True,True,0
44,16,1494,5366,12325,11607,True,True,True,True,True,0
44,17,1539,5388,12332,11615,True,True,True,True,True,0
44,18,1542,5404,12418,11717,True,True,True,True,True,0
44,19,1604,5463,12475,11781,True,True,True,True,True,0
44,20,1652,5467,12503,11804,True,True,True,True,True,0
44,21,1666,5473,12505,11928,True,True,True,True,True,0
44,22,1689,5499,12659,12074,True,True,True,False,False,25
44,23,1695,5573,12730,12089,True,False,True,False,False,50
44,24,1704,5574,12766,12216,True,False,True,False,False,50
45,1,1166,4917,12120,10834,True,True,True,True,True,0
45,2,1180,4947,12227,10905,True,True,True,True,True,0
45,3,1224,5013,12258,10934,True,True,True,True,True,0
45,4,1250,5050,12365,10988,True,True,True,True,True,0
45,5,1299,5093,12365,11085,True,True,True,True,True,0
45,6,1321,5133,12506,11169,True,True,True,True,True,0
45,7,1334,5133,12573,11182,True,True,True,True,True,0
45,8,1351,5163,12670,11193,True,True,True,True,True,0
45,9,1388,5163,12732,11233,True,True,True,True,True,0
45,10,1393,5186,12732,11270,True,True,True,True,True,0
45,11,1440,5206,12869,11348,True,True,True,True,True,0
45,12,1501,5217,12872,11456,True,True,True,True,True,0
45,13,1538,5224,12937,11550,True,True,True,True,True,0
45,14,1563,5262,13059,11569,True,True,True,True,True,0
45,15,1582,5285,13088,11706,True,True,True,True,True,0
45,16,1624,5288,13303,11861,True,True,True,True,True,0
45,17,1624,5311,13316,11969,True,True,True,True,True,0
45,18,1634,5363,13417,12061,True,True,True,False,False,25
45,19,1635,5372,13515,12061,True,True,True,False,False,25
45,20,1665,5421,13721,12064,True,True,True,False,False,25
45,21,1719,5424,13737,12100,True,True,True,False,False,25
45,22,1733,5425,13750,12159,True,True,True,False,False,25
45,23,1757,5469,13908,12290,True,True,True,False,False,25
45,24,1765,5475,14025,12523,True,True,False,False,False,50
46,1,1199,4978,12090,9446,True,True,True,True,True,0
46,2,1200,4991,12342,9503,True,True,True,True,True,0
46,3,1215,5025,12473,9667,True,True,True,True,True,0
46,4,1226,5071,12531,9763,True,True,True,True,True,0
46,5,1277,5071,12717,9768,True,True,True,True,True,0
46,6,1278,5080,12727,9770,True,True,True,True,True,0
46,7,1312,5130,12745,9865,True,True,True,True,True,0
46,8,1362,5164,12800,10015,True,True,True,True,True,0
46,9,1375,5170,12902,10016,True,True,True,True,True,0
46,10,1402,5223,12909,10018,True,True,True,True,True,0
46,11,1404,5236,12938,10099,True,True,True,True,True,0
46,12,1428,5237,13064,10274,True,True,True,True,True,0
46,13,1464,5269,13138,10283,True,True,True,True,True,0
46,14,1472,5282,13173,10363,True,True,True,True,True,0
46,15,1521,5286,13245,10386,True,True,True,True,True,0
46,16,1595,5301,13261,10441,True,True,True,True,True,0
46,17,1599,5348,13281,10504,True,True,True,True,True,0
46,18,1629,5348,13336,10625,True,True,True,True,True,0
46,19,1663,5349,13410,10628,True,True,True,True,True,0
46,20,1665,5349,13422,10655,True,True,True,True,True,0
46,21,1698,5388,13449,10771,True,True,True,True,True,0
46,22,1714,5388,13469,10973,True,True,True,True,True,0
46,23,1715,5437,13558,11023,True,True,True,True,True,0
46,24,1725,5453,13599,11129,True,True,True,True,True,0
47,1,1288,4855,11482,10707,True,True,True,True,True,0
47,2,1338,4857,11560,10791,True,True,True,True,True,0
47,3,1346,4878,11584,10897,True,True,True,True,True,0
47,4,1387,4912,11859,11035,True,True,True,True,True,0
47,5,1405,5001,11883,11043,True,True,True,True,True,0
47,6,1405,5016,11929,11190,True,True,True,True,True,0
47,7,1412,5017,11939,11300,True,True,True,True,True,0
47,8,1429,5083,11947,11366,True,True,True,True,True,0
47,9,1438,5085,12017,11372,True,True,True,True,True,0
47,10,1442,5095,12080,11406,True,True,True,True,True,0
47,11,1463,5110,12210,11532,True,True,True,True,True,0
47,12,1471,5118,12211,11703,True,True,True,True,True,0
47,13,1496,5147,12240,11723,True,True,True,True,True,0
47,14,1509,5230,12264,11785,True,True,True,True,True,0
47,15,1522,5231,12303,11810,True,True,True,True,True,0
47,16,1535,5296,12384,11831,True,True,True,True,True,0
47,17,1542,5318,12418,12007,True,True,True,False,False,25
47,18,1550,5365,12420,12098,True,True,True,False,False,25
47,19,1562,5368,12433,12145,True,True,True,False,False,25
47,20,1605,5407,12505,12215,True,True,True,False,False,25
47,21,1609,5430,12564,12491,True,True,True,False,False,25
47,22,1613,5438,12593,12504,True,True,True,False,False,25
47,23,1644,5454,12604,12545,True,True,True,False,False,25
47,24,1661,5462,12604,12628,True,True,True,False,False,25
48,1,1257,4895,11529,10041,True,True,True,True,True,0
48,2,1257,4922,11640,10057,True,True,True,True,True,0
48,3,1264,4927,11665,10166,True,True,True,True,True,0
48,4,1302,4929,11910,10175,True,True,True,True,True,0
48,5,1312,4957,12102,10179,True,True,True,True,True,0
48,6,1334,4984,12148,10236,True,True,True,True,True,0
48,7,1372,5012,12396,10247,True,True,True,True,True,0
48,8,1394,5103,12482,10248,True,True,True,True,True,0
48,9,1399,5117,12611,10358,True,True,True,True,True,0
48,10,1411,5118,12672,10556,True,True,True,True,True,0
48,11,1466,5170,12893,10645,True,True,True,True,True,0
48,12,1481,5215,12975,10798,True,True,True,True,True,0
48,13,1486,5240,13086,10847,True,True,True,True,True,0
48,14,1490,5246,13132,10914,True,True,True,True,True,0
48,15,1496,5263,13178,11051,True,True,True,True,True,0
48,16,1506,5274,13188,11108,True,True,True,True,True,0
48,17,1534,5296,13212,11152,True,True,True,True,True,0
48,18,1554,5357,13227,11163,True,True,True,True,True,0
48,19,1579,5418,13262,11219,True,True,True,True,True,0
48,20,1619,5439,13399,11221,True,True,True,True,True,0
48,21,1641,5451,13582,11494,True,True,True,True,True,0
48,22,1651,5456,13717,11513,True,True,True,True,True,0
48,23,1654,5485,13881,11671,True,True,True,True,True,0
48,24,1738,5510,13885,11899,True,False,True,True,False,25
49,1,1252,4934,12117,10951,True,True,True,True,True,0
49,2,1260,4959,12207,10995,True,True,True,True,True,0
49,3,1268,4993,12209,11094,True,True,True,True,True,0
49,4,1301,5011,12253,11213,True,True,True,True,True,0
49,5,1334,5018,12417,11223,True,True,True,True,True,0
49,6,1373,5057,12476,11259,True,True,True,True,True,0
49,7,1382,5085,12596,11279,True,True,True,True,True,0
49,8,1400,5096,12699,11343,True,True,True,True,True,0
49,9,1403,5114,12706,11393,True,True,True,True,True,0
49,10,1418,5138,12842,11460,True,True,True,True,True,0
49,11,1473,5141,13021,11497,True,True,True,True,True,0
49,12,1501,5192,13156,11498,True,True,True,True,True,0
49,13,1537,5211,13180,11510,True,True,True,True,True,0
49,14,1551,5219,13184,11699,True,True,True,True,True,0
49,15,1614,5227,13304,11785,True,True,True,True,True,0
49,16,1617,5258,13349,11788,True,True,True,True,True,0
49,17,1649,5327,13366,11794,True,True,True,True,True,0
49,18,1690,5374,13374,11858,True,True,True,True,True,0
49,19,1758,5381,13487,11954,True,True,True,True,True,0
49,20,1759,5401,13565,11974,True,True,True,True,True,0
49,21,1765,5459,13566,12066,True,True,True,False,False,25
49,22,1773,5475,13571,12086,True,True,True,False,False,25
49,23,1779,5476,13720,12133,True,True,True,False,False,25
49,24,1788,5493,13886,12141,True,True,True,False,False,25
50,1,1201,4811,11981,9111,True,True,True,True,True,0
50,2,1210,4836,12019,9154,True,True,True,True,True,0
50,3,1247,4858,12036,9166,True,True,True,True,True,0
50,4,1309,4860,12089,9255,True,True,True,True,True,0
50,5,1351,4879,12221,9284,True,True,True,True,True,0
50,6,1357,4929,12242,9348,True,True,True,True,True,0
50,7,1358,4986,12324,9438,True,True,True,True,True,0
50,8,1423,5065,12337,9473,True,True,True,True,True,0
50,9,1446,5068,12407,9572,True,True,True,True,True,0
50,10,1453,5121,12456,9586,True,True,True,True,True,0
50,11,1467,5133,12553,9654,True,True,True,True,True,0
50,12,1484,5160,12584,9780,True,True,True,True,True,0
50,13,1494,5238,12712,9814,True,True,True,True,True,0
50,14,1509,5258,12777,9864,True,True,True,True,True,0
50,15,1557,5264,12829,9882,True,True,True,True,True,0
50,16,1610,5279,12877,9982,True,True,True,True,True,0
50,17,1675,5294,13010,10056,True,True,True,True,True,0
50,18,1680,5337,13029,10060,True,True,True,True,True,0
50,19,1753,5398,13135,10141,True,True,True,True,True,0
50,20,1763,5401,13214,10144,True,True,True,True,True,0
50,21,1812,5407,13237,10154,True,True,True,True,True,0
50,22,1827,5411,13386,10173,True,True,True,True,True,0
50,23,1870,5482,13520,10189,True,True,True,True,True,0
50,24,1870,5491,13634,10290,True,True,True,True,True,0
51,1,1177,4841,11175,10021,True,True,True,True,True,0
51,2,1188,4885,11265,10064,True,True,True,True,True,0
51,3,1205,4887,11276,10078,True,True,True,True,True,0
51,4,1209,4921,11278,10280,True,True,True,True,True,0
51,5,1259,4973,11458,10309,True,True,True,True,True,0
51,6,1310,5025,11491,10475,True,True,True,True,True,0
51,7,1318,5036,11562,10639,True,True,True,True,True,0
51,8,1325,5038,11655,10767,True,True,True,True,True,0
51,9,1336,5062,11764,10861,True,True,True,True,True,0
51,10,1390,5081,11776,11145,True,True,True,True,True,0
51,11,1416,5169,11790,11378,True,True,True,True,True,0
51,12,1491,5208,11803,11419,True,True,True,True,True,0
51,13,1553,5208,11856,11479,True,True,True,True,True,0
51,14,1561,5277,11928,11488,True,True,True,True,True,0
51,15,1594,5280,12050,11535,True,True,True,True,True,0
51,16,1603,5283,12247,11541,True,True,True,True,True,0
51,17,1646,5311,12322,11552,True,True,True,True,True,0
51,18,1684,5317,12355,11664,True,True,True,True,True,0
51,19,1691,5318,12385,11724,True,True,True,True,True,0
51,20,1742,5318,12391,11801,True,True,True,True,True,0
51,21,1820,5319,12424,11883,True,True,True,True,True,0
51,22,1877,5365,12581,11944,True,True,True,True,True,0
51,23,1906,5367,12634,12129,False,True,True,False,False,50
51,24,1914,5381,12745,12160,False,True,True,False,False,50
52,1,1124,4954,11945,9701,True,True,True,True,True,0
52,2,1142,5002,12031,9841,True,True,True,True,True,0
52,3,1163,5024,12095,9848,True,True,True,True,True,0
52,4,1184,5028,12184,10099,True,True,True,True,True,0
52,5,1236,5080,12429,10169,True,True,True,True,True,0
52,6,1245,5081,12430,10191,True,True,True,True,True,0
52,7,1314,5082,12558,10278,True,True,True,True,True,0
52,8,1315,5086,12581,10285,True,True,True,True,True,0
52,9,1358,5091,12621,10373,True,True,True,True,True,0
52,10,1384,5093,12636,10457,True,True,True,True,True,0
52,11,1475,5124,12700,10457,True,True,True,True,True,0
52,12,1482,5132,12710,10514,True,True,True,True,True,0
52,13,1487,5162,12836,10698,True,True,True,True,True,0
52,14,1519,5165,12850,10709,True,True,True,True,True,0
52,15,1519,5218,12976,10800,True,True,True,True,True,0
52,16,1520,5220,13012,10844,True,True,True,True,True,0
52,17,1542,5227,13021,10844,True,True,True,True,True,0
52,18,1630,5264,13074,11030,True,True,True,True,True,0
52,19,1631,5287,13112,11030,True,True,True,True,True,0
52,20,1660,5301,13151,11059,True,True,True,True,True,0
52,21,1701,5308,13341,11236,True,True,True,True,True,0
52,22,1705,5349,13382,11417,True,True,True,True,True,0
52,23,1705,5367,13533,11527,True,True,True,True,True,0
52,24,1779,5367,13571,11540,True,True,True,True,True,0
53,1,1103,4862,11952,9020,True,True,True,True,True,0
53,2,1154,4864,11964,9021,True,True,True,True,True,0
53,3,1161,4878,12064,9082,True,True,True,True,True,0
53,4,1194,4887,12130,9240,True,True,True,True,True,0
53,5,1195,4972,12193,9309,True,True,True,True,True,0
53,6,1228,4972,12210,9333,True,True,True,True,True,0
53,7,1239,4996,12250,9343,True,True,True,True,True,0
53,8,1242,5005,12360,9406,True,True,True,True,True,0
53,9,1257,5006,12384,9412,True,True,True,True,True,0
53,10,1332,5036,12494,9435,True,True,True,True,True,0
53,11,1407,5072,12587,9535,True,True,True,True,True,0
53,12,1425,5074,12671,9641,True,True,True,True,True,0
53,13,1430,5089,12762,9781,True,True,True,True,True,0
53,14,1438,5096,12779,9796,True,True,True,True,True,0
53,15,1447,5132,12804,9864,True,True,True,True,True,0
53,16,1526,5145,12871,9906,True,True,True,True,True,0
53,17,1592,5152,12913,9917,True,True,True,True,True,0
53,18,1612,5177,12954,10095,True,True,True,True,True,0
53,19,1624,5199,13129,10167,True,True,True,True,True,0
53,20,1634,5243,13133,10233,True,True,True,True,True,0
53,21,1661,5245,13363,10320,True,True,True,True,True,0
53,22,1679,5246,13527,10495,True,True,True,True,True,0
53,23,1708,5286,13648,10590,True,True,True,True,True,0
53,24,1709,5292,13723,10611,True,True,True,True,True,0
54,1,1289,4861,12364,10835,True,True,True,True,True,0
54,2,1309,4902,12376,10895,True,True,True,True,True,0
54,3,1318,4904,12418,10954,True,True,True,True,True,0
54,4,1333,4942,12440,10956,True,True,True,True,True,0
54,5,1335,5018,12563,10964,True,True,True,True,True,0
54,6,1335,5055,12643,10966,True,True,True,True,True,0
54,7,1354,5099,12651,11104,True,True,True,True,True,0
54,8,1361,5112,12735,11203,True,True,True,True,True,0
54,9,1369,5120,12768,11364,True,True,True,True,True,0
54,10,1405,5150,12785,11376,True,True,True,True,True,0
54,11,1433,5160,12839,11431,True,True,True,True,True,0
54,12,1442,5169,12947,11562,True,True,True,True,True,0
54,13,1450,5194,13158,11625,True,True,True,True,True,0
54,14,1480,5205,13191,11649,True,True,True,True,True,0
54,15,1505,5210,13197,11824,True,True,True,True,True,0
54,16,1505,5214,13246,11859,True,True,True,True,True,0
54,17,1537,5291,13248,11883,True,True,True,True,True,0
54,18,1606,5314,13348,11907,True,True,True,True,True,0
54,19,1672,5370,13429,12045,True,True,True,False,False,25
54,20,1709,5384,13578,12084,True,True,True,False,False,25
54,21,1757,5417,13624,12219,True,True,True,False,False,25
54,22,1787,5419,13624,12233,True,True,True,False,False,25
54,23,1838,5430,13684,12273,True,True,True,False,False,25
54,24,1839,5443,13697,12484,True,True,True,False,False,25
55,1,1288,4822,12460,9186,True,True,True,True,True,0
55,2,1288,4829,12577,9200,True,True,True,True,True,0
55,3,1288,4831,12588,9287,True,True,True,True,True,0
55,4,1314,4840,12602,9294,True,True,True,True,True,0
55,5,1314,4859,12712,9486,True,True,True,True,True,0
55,6,1314,4880,12956,9506,True,True,True,True,True,0
55,7,1325,4924,13143,9524,True,True,True,True,True,0
55,8,1339,4927,13271,9639,True,True,True,True,True,0
55,9,1407,4930,13277,9669,True,True,True,True,True,0
55,10,1417,4958,13392,9820,True,True,True,True,True,0
55,11,1461,4993,13518,9822,True,True,True,True,True,0
55,12,1478,5047,13525,9851,True,True,True,True,True,0
55,13,1491,5078,13646,9984,True,True,True,True,True,0
55,14,1491,5095,13686,10076,True,True,True,True,True,0
55,15,1493,5111,13766,10132,True,True,True,True,True,0
55,16,1509,5135,13816,10170,True,True,True,True,True,0
55,17,1563,5146,14045,10214,True,True,False,True,False,25
55,18,1583,5175,14187,10406,True,True,False,True,False,25
55,19,1584,5212,14328,10485,True,True,False,True,False,25
55,20,1586,5241,14332,10610,True,True,False,True,False,25
55,21,1600,5241,14345,10618,True,True,False,True,False,25
55,22,1601,5246,14410,10705,True,True,False,True,False,25
55,23,1602,5308,14479,10715,True,True,False,True,False,25
55,24,1618,5311,14679,10807,True,True,False,True,False,25
56,1,1242,4989,11724,9059,True,True,True,True,True,0
56,2,1309,5033,11872,9232,True,True,True,True,True,0
56,3,1342,5096,11880,9270,True,True,True,True,True,0
56,4,1354,5099,12055,9439,True,True,True,True,True,0
56,5,1401,5105,12106,9563,True,True,True,True,True,0
56,6,1408,5132,12252,9632,True,True,True,True,True,0
56,7,1409,5194,12318,9792,True,True,True,True,True,0
56,8,1437,5200,12419,9792,True,True,True,True,True,0
56,9,1467,5253,12536,9829,True,True,True,True,True,0
56,10,1493,5261,12700,9876,True,True,True,True,True,0
56,11,1498,5287,12826,9898,True,True,True,True,True,0
56,12,1504,5309,12958,10011,True,True,True,True,True,0
56,13,1538,5370,13137,10171,True,True,True,True,True,0
56,14,1563,5393,13141,10191,True,True,True,True,True,0
56,15,1588,5408,13157,10227,True,True,True,True,True,0
56,16,1625,5411,13277,10288,True,True,True,True,True,0
56,17,1640,5415,13325,10327,True,True,True,True,True,0
56,18,1676,5437,13339,10474,True,True,True,True,True,0
56,19,1683,5480,13496,10501,True,True,True,True,True,0
56,20,1689,5512,13657,10502,True,False,True,True,False,25
56,21,1692,5563,13793,10541,True,False,True,True,False,25
56,22,1709,5608,13872,10606,True,False,True,True,False,25
56,23,1730,5612,13893,10626,True,False,True,True,False,25
56,24,1737,5656,13896,10658,True,False,True,True,False,25
57,1,1140,4842,11951,10496,True,True,True,True,True,0
57,2,1164,4905,11980,10545,True,True,True,True,True,0
57,3,1169,4967,12181,10546,True,True,True,True,True,0
57,4,1209,4983,12224,10551,True,True,True,True,True,0
57,5,1211,5004,12409,10585,True,True,True,True,True,0
57,6,1227,5031,12464,10819,True,True,True,True,True,0
57,7,1266,5052,12656,10867,True,True,True,True,True,0
57,8,1268,5052,12668,10974,True,True,True,True,True,0
57,9,1272,5052,12706,11181,True,True,True,True,True,0
57,10,1347,5093,12960,11213,True,True,True,True,True,0
57,11,1349,5113,13024,11230,True,True,True,True,True,0
57,12,1377,5149,13089,11249,True,True,True,True,True,0
57,13,1378,5172,13200,11277,True,True,True,True,True,0
57,14,1408,5181,13237,11392,True,True,True,True,True,0
57,15,1460,5190,13362,11485,True,True,True,True,True,0
57,16,1488,5209,13455,11492,True,True,True,True,True,0
57,17,1506,5222,13547,11518,True,True,True,True,True,0
57,18,1511,5258,13589,11637,True,True,True,True,True,0
57,19,1524,5260,13686,11773,True,True,True,True,True,0
57,20,1577,5271,13701,11814,True,True,True,True,True,0
57,21,1585,5290,13706,11983,True,True,True,True,True,0
57,22,1588,5376,13900,12187,True,True,True,False,False,25
57,23,1591,5391,14024,12230,True,True,False,False,False,50
57,24,1597,5393,14168,12412,True,True,False,False,False,50
58,1,1200,4936,11746,9315,True,True,True,True,True,0
58,2,1218,4966,11785,9411,True,True,True,True,True,0
58,3,1304,4995,11839,9506,True,True,True,True,True,0
58,4,1304,5002,12084,9512,True,True,True,True,True,0
58,5,1305,5059,12089,9607,True,True,True,True,True,0
58,6,1327,5063,12298,9608,True,True,True,True,True,0
58,7,1390,5081,12304,9617,True,True,True,True,True,0
58,8,1408,5121,12350,9619,True,True,True,True,True,0
58,9,1427,5143,12393,9632,True,True,True,True,True,0
58,10,1487,5144,12668,9636,True,True,True,True,True,0
58,11,1502,5157,12672,9807,True,True,True,True,True,0
58,12,1504,5204,12672,9809,True,True,True,True,True,0
58,13,1521,5210,12779,9837,True,True,True,True,True,0
58,14,1530,5216,12970,9980,True,True,True,True,True,0
58,15,1534,5224,13128,10237,True,True,True,True,True,0
58,16,1563,5226,13181,10301,True,True,True,True,True,0
58,17,1613,5268,13198,10311,True,True,True,True,True,0
58,18,1634,5334,13203,10364,True,True,True,True,True,0
58,19,1655,5345,13210,10422,True,True,True,True,True,0
58,20,1699,5399,13357,10644,True,True,True,True,True,0
58,21,1706,5411,13495,10671,True,True,True,True,True,0
58,22,1753,5420,13620,10754,True,True,True,True,True,0
58,23,1804,5457,13680,10901,True,True,True,True,True,0
58,24,1805,5505,13747,10962,True,False,True,True,False,25
59,1,1264,4869,11379,10051,True,True,True,True,True,0
59,2,1269,4909,11426,10292,True,True,True,True,True,0
59,3,1284,4938,11502,10403,True,True,True,True,True,0
59,4,1301,4940,11515,10410,True,True,True,True,True,0
59,5,1302,4961,11543,10451,True,True,True,True,True,0
59,6,1364,4986,11612,10482,True,True,True,True,True,0
59,7,1367,5026,11742,10578,True,True,True,True,True,0
59,8,1370,5035,11918,10803,True,True,True,True,True,0
59,9,1406,5051,12129,10822,True,True,True,True,True,0
59,10,1423,5073,12204,10966,True,True,True,True,True,0
59,11,1471,5095,12309,11069,True,True,True,True,True,0
59,12,1484,5176,12352,11151,True,True,True,True,True,0
59,13,1509,5246,12381,11223,True,True,True,True,True,0
59,14,1551,5246,12474,11375,True,True,True,True,True,0
59,15,1608,5246,12563,11506,True,True,True,True,True,0
59,16,1625,5284,12650,11600,True,True,True,True,True,0
59,17,1632,5306,12894,11676,True,True,True,True,True,0
59,18,1672,5372,13000,11705,True,True,True,True,True,0
59,19,1676,5402,13129,11724,True,True,True,True,True,0
59,20,1677,5411,13142,11983,True,True,True,True,True,0
59,21,1680,5434,13335,12043,True,True,True,False,False,25
59,22,1694,5434,13522,12321,True,True,True,False,False,25
59,23,1705,5436,13541,12491,True,True,True,False,False,25
59,24,1707,5462,13584,12503,True,True,True,False,False,25
60,1,1239,4887,11997,10887,True,True,True,True,True,0
60,2,1251,4947,12001,10914,True,True,True,True,True,0
60,3,1257,4947,12042,10949,True,True,True,True,True,0
60,4,1262,4953,12267,11029,True,True,True,True,True,0
60,5,1263,4955,12324,11123,True,True,True,True,True,0
60,6,1284,4957,12476,11136,True,True,True,True,True,0
60,7,1349,4982,12539,11375,True,True,True,True,True,0
60,8,1380,4984,12545,11411,True,True,True,True,True,0
60,9,1380,4987,12630,11506,True,True,True,True,True,0
60,10,1406,5010,12718,11581,True,True,True,True,True,0
60,11,1464,5081,12720,11813,True,True,True,True,True,0
60,12,1504,5084,12905,11815,True,True,True,True,True,0
60,13,1507,5091,12919,11886,True,True,True,True,True,0
60,14,1550,5138,12952,12118,True,True,True,False,False,25
60,15,1562,5167,12959,12143,True,True,True,False,False,25
60,16,1568,5235,13045,12159,True,True,True,False,False,25
60,17,1570,5240,13134,12169,True,True,True,False,False,25
60,18,1584,5260,13147,12171,True,True,True,False,False,25
60,19,1651,5285,13174,12278,True,True,True,False,False,25
60,20,1661,5288,13237,12392,True,True,True,False,False,25
60,21,1665,5305,13262,12535,True,True,True,False,False,25
60,22,1687,5354,13299,12801,True,True,True,False,False,25
60,23,1692,5355,13400,12896,True,True,True,False,False,25
60,24,1721,5365,13504,12897,True,True,True,False,False,25
61,1,1153,4932,11323,9328,True,True,True,True,True,0
61,2,1154,4946,11515,9343,True,True,True,True,True,0
61,3,1160,4993,11563,9370,True,True,True,True,True,0
61,4,1175,5015,11635,9516,True,True,True,True,True,0
61,5,1206,5033,11857,9739,True,True,True,True,True,0
61,6,1242,5038,12090,9776,True,True,True,True,True,0
61,7,1244,5069,12144,9894,True,True,True,True,True,0
61,8,1259,5107,12214,9943,True,True,True,True,True,0
61,9,1270,5166,12280,9960,True,True,True,True,True,0
61,10,1271,5222,12291,10176,True,True,True,True,True,0
61,11,1285,5232,12388,10313,True,True,True,True,True,0
61,12,1286,5284,12531,10390,True,True,True,True,True,0
61,13,1286,5329,12534,10396,True,True,True,True,True,0
61,14,1293,5372,12608,10404,True,True,True,True,True,0
61,15,1295,5388,12669,10439,True,True,True,True,True,0
61,16,1304,5388,12755,10504,True,True,True,True,True,0
61,17,1319,5432,12766,10733,True,True,True,True,True,0
61,18,1364,5432,12770,10830,True,True,True,True,True,0
61,19,1364,5440,12791,11042,True,True,True,True,True,0
61,20,1374,5456,12813,11107,True,True,True,True,True,0
61,21,1377,5463,12814,11140,True,True,True,True,True,0
61,22,1405,5468,12933,11238,True,True,True,True,True,0
61,23,1409,5470,12989,11470,True,True,True,True,True,0
61,24,1409,5514,13083,11470,True,False,True,True,False,25
62,1,1152,4949,11914,10997,True,True,True,True,True,0
62,2,1154,5046,12068,11122,True,True,True,True,True,0
62,3,1168,5052,12328,11263,True,True,True,True,True,0
62,4,1169,5057,12374,11277,True,True,True,True,True,0
62,5,1183,5059,12414,11328,True,True,True,True,True,0
62,6,1204,5061,12426,11426,True,True,True,True,True,0
62,7,1217,5115,12498,11510,True,True,True,True,True,0
62,8,1217,5117,12523,11565,True,True,True,True,True,0
62,9,1217,5120,12593,11767,True,True,True,True,True,0
62,10,1220,5185,12601,11774,True,True,True,True,True,0
62,11,1221,5189,12854,11875,True,True,True,True,True,0
62,12,1262,5189,12929,12102,True,True,True,False,False,25
62,13,1262,5224,12965,12149,True,True,True,False,False,25
62,14,1271,5310,13012,12157,True,True,True,False,False,25
62,15,1278,5314,13083,12312,True,True,True,False,False,25
62,16,1310,5334,13300,12346,True,True,True,False,False,25
62,17,1328,5344,13402,12369,True,True,True,False,False,25
62,18,1332,5391,13531,12440,True,True,True,False,False,25
62,19,1395,5462,13577,12469,True,True,True,False,False,25
62,20,1398,5523,13660,12475,True,False,True,False,False,50
62,21,1406,5534,13705,12488,True,False,True,False,False,50
62,22,1458,5546,13800,12621,True,False,True,False,False,50
62,23,1460,5546,14076,12621,True,False,False,False,False,75
62,24,1552,5568,14144,12742,True,False,False,False,False,75
63,1,1251,4835,11123,9898,True,True,True,True,True,0
63,2,1296,4847,11200,9971,True,True,True,True,True,0
63,3,1307,4904,11218,9993,True,True,True,True,True,0
63,4,1329,4941,11317,10020,True,True,True,True,True,0
