engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,failure_prob
569,18,139.43,2020,5665,13727,11759,40.500000000000114,20.0,33.0,0,0,18
569,19,139.91,2064,5702,13826,11861,48.49999999999994,27.333333333333332,40.4,0,0,23
569,20,140.42,2107,5740,13926,11963,56.999999999999794,34.5,48.0,0,0,27
569,21,141.08,2151,5781,14027,12067,68.00000000000021,41.833333333333336,56.2,1.35,3.35,34
569,22,141.76,2192,5818,14128,12171,79.33333333333319,48.666666666666664,63.6,6.4,8.55,41
569,23,142.45,2232,5859,14229,12276,90.83333333333314,55.333333333333336,71.8,11.45,13.8,48
569,24,142.94,2276,5897,14333,12378,98.99999999999997,62.666666666666664,79.4,16.65,18.9,55
569,25,143.4,2320,5935,14433,12480,100,70.0,87.0,21.65,24.0,60
569,26,144.04,2361,5973,14533,12583,100,76.83333333333333,94.6,26.65,29.15,65
569,27,144.78,2404,6010,14634,12688,100,84.0,100,31.7,34.4,70
569,28,145.41,2446,6047,14737,12792,100,91.0,100,36.85,39.6,73
569,29,146.02,2488,6088,14839,12895,100,98.0,100,41.95,44.75,76
569,30,146.82,2529,6125,14942,13000,100,100,100,47.1,50.0,79
569,31,147.22,2571,6162,15042,13104,100,100,100,52.1,55.2,81
569,32,147.6,2612,6203,15144,13207,100,100,100,57.2,60.35,83
569,33,147.85,2652,6243,15249,13310,100,100,100,62.45,65.5,85
569,34,148.32,2694,6284,15352,13413,100,100,100,67.6,70.65,87
569,35,148.94,2734,6324,15453,13517,100,100,100,72.65,75.85,89
569,36,149.7,2776,6362,15555,13622,100,100,100,77.75,81.1,91
569,37,150.15,2818,6402,15656,13724,100,100,100,82.8,86.2,93
569,38,150.47,2860,6439,15758,13829,100,100,100,87.9,91.45,95
569,39,150.95,2903,6478,15862,13934,100,100,100,93.1,96.7,97
569,40,151.48,2944,6516,15962,14039,100,100,100,98.1,100,99
569,41,151.82,2984,6557,16061,14144,100,100,100,100,100,100
569,42,152.62,3028,6598,16160,14246,100,100,100,100,100,100
569,43,153.29,3069,6637,16263,14349,100,100,100,100,100,100
569,44,153.88,3113,6675,16365,14454,100,100,100,100,100,100
569,45,154.07,3155,6716,16467,14556,100,100,100,100,100,100
569,46,154.71,3196,6757,16570,14660,100,100,100,100,100,100
569,47,155.08,3238,6796,16670,14762,100,100,100,100,100,100
569,48,155.39,3282,6837,16771,14865,100,100,100,100,100,100
569,49,155.69,3324,6875,16870,14969,100,100,100,100,100,100
569,50,155.89,3365,6914,16971,15071,100,100,100,100,100,100
569,51,156.46,3405,6953,17070,15176,100,100,100,100,100,100
569,52,156.82,3447,6991,17174,15281,100,100,100,100,100,100
569,53,157.54,3491,7032,17273,15386,100,100,100,100,100,100
569,54,157.83,3533,7069,17376,15489,100,100,100,100,100,100
569,55,158.21,3577,7106,17476,15594,100,100,100,100,100,100
569,56,158.42,3619,7146,17581,15699,100,100,100,100,100,100
569,57,159.16,3660,7185,17685,15801,100,100,100,100,100,100
569,58,159.77,3701,7226,17787,15903,100,100,100,100,100,100
569,59,160.45,3744,7267,17889,16008,100,100,100,100,100,100
569,60,160.68,3787,7306,17988,16113,100,100,100,100,100,100
570,1,130,1300,5000,12000,10000,0,0,0,0,0,0
570,2,130.61,1340,5039,12104,10104,0,0,0,0,0,0
570,3,130.97,1381,5080,12204,10206,0,0,0,0,0,0
570,4,131.37,1424,5117,12306,10309,0,0,0,0,0,0
570,5,131.86,1467,5158,12406,10412,0,0,0,0,0,0
570,6,132.26,1510,5196,12505,10514,0,0,0,0,0,0
570,7,132.45,1550,5237,12606,10616,0,0,0,0,0,0
570,8,132.79,1591,5275,12710,10719,0,0,0,0,0,0
570,9,133.56,1633,5313,12814,10823,0,0,0,0,0,0
570,10,133.94,1677,5353,12914,10927,0,0,0,0,0,0
570,11,134.55,1717,5392,13018,11029,0,0,0,0,0,0
570,12,135.07,1760,5433,13117,11134,0,0,0,0,0,0
570,13,135.33,1801,5472,13216,11238,0,0,0,0,0,0
570,14,135.69,1842,5513,13315,11343,0,0,2.6,0,0,0
570,15,136.02,1885,5553,13419,11447,0,0,10.6,0,0,2
570,16,136.33,1928,5590,13518,11549,0,4.666666666666667,18.0,0,0,4
570,17,136.53,1969,5628,13621,11654,0,11.5,25.6,0,0,7
570,18,137.08,2009,5669,13720,11759,1.3333333333335418,18.166666666666668,33.8,0,0,10
570,19,137.65,2052,5707,13821,11862,10.833333333333428,25.333333333333332,41.4,0,0,15
570,20,138.43,2094,5745,13921,11967,23.83333333333345,32.333333333333336,49.0,0,0,21
570,21,138.63,2137,5782,14021,12072,27.166666666666593,39.5,56.4,1.05,3.6,25
570,22,138.82,2180,5820,14122,12174,30.333333333333222,46.666666666666664,64.0,6.1,8.7,31
570,23,139.16,2220,5857,14226,12276,35.99999999999994,53.333333333333336,71.4,11.3,13.8,37
570,24,139.75,2264,5895,14330,12380,45.833333333333336,60.666666666666664,79.0,16.5,19.0,44
570,25,140.49,2308,5934,14429,12485,58.16666666666682,68.0,86.8,21.45,24.25,51
570,26,140.67,2351,5972,14531,12590,61.16666666666646,75.16666666666667,94.4,26.55,29.5,57
570,27,141.29,2393,6009,14631,12694,71.49999999999987,82.16666666666667,100,31.55,34.7,63
570,28,142.05,2434,6046,14734,12796,84.16666666666686,89.0,100,36.7,39.8,69
570,29,142.79,2477,6083,14837,12901,96.49999999999987,96.16666666666667,100,41.85,45.05,75
570,30,143.53,2520,6120,14939,13005,100,100,100,46.95,50.25,79
570,31,143.81,2563,6161,15040,13109,100,100,100,52.0,55.45,81
570,32,144.39,2604,6201,15145,13214,100,100,100,57.25,60.7,83
570,33,144.93,2647,6242,15247,13319,100,100,100,62.35,65.95,85
570,34,145.2,2688,6280,15346,13424,100,100,100,67.3,71.2,87
570,35,145.78,2728,6317,15446,13527,100,100,100,72.3,76.35,89
570,36,146.23,2769,6356,15550,13632,100,100,100,77.5,81.6,91
570,37,146.41,2809,6394,15652,13736,100,100,100,82.6,86.8,93
570,38,147.19,2850,6432,15753,13841,100,100,100,87.65,92.05,95
570,39,147.82,2891,6471,15858,13946,100,100,100,92.9,97.3,98
570,40,148.24,2933,6509,15958,14050,100,100,100,97.9,100,99
570,41,148.86,2976,6550,16057,14154,100,100,100,100,100,100
570,42,149.37,3016,6589,16158,14259,100,100,100,100,100,100
570,43,149.78,3060,6626,16257,14363,100,100,100,100,100,100
570,44,150.51,3104,6665,16358,14465,100,100,100,100,100,100
570,45,151.11,3148,6706,16462,14570,100,100,100,100,100,100
570,46,151.53,3188,6745,16565,14672,100,100,100,100,100,100
570,47,152.01,3230,6782,16670,14777,100,100,100,100,100,100
570,48,152.26,3274,6822,16773,14879,100,100,100,100,100,100
570,49,152.5,3314,6862,16877,14983,100,100,100,100,100,100
570,50,153.26,3355,6900,16981,15085,100,100,100,100,100,100
570,51,154.05,3399,6937,17082,15190,100,100,100,100,100,100
570,52,154.55,3440,6974,17183,15294,100,100,100,100,100,100
570,53,155.3,3480,7014,17284,15397,100,100,100,100,100,100
570,54,155.5,3523,7054,17387,15500,100,100,100,100,100,100
570,55,155.66,3566,7094,17488,15602,100,100,100,100,100,100
570,56,156.44,3609,7133,17592,15704,100,100,100,100,100,100
570,57,157.05,3649,7172,17697,15807,100,100,100,100,100,100
570,58,157.5,3693,7211,17799,15912,100,100,100,100,100,100
570,59,158.0,3734,7249,17902,16016,100,100,100,100,100,100
570,60,158.68,3778,7287,18007,16121,100,100,100,100,100,100
571,1,130,1300,5000,12000,10000,0,0,0,0,0,0
571,2,130.42,1340,5038,12102,10105,0,0,0,0,0,0
571,3,130.76,1380,5075,12207,10209,0,0,0,0,0,0
571,4,131.2,1423,5114,12311,10312,0,0,0,0,0,0
571,5,131.97,1465,5154,12414,10415,0,0,0,0,0,0
571,6,132.75,1506,5192,12519,10520,0,0,0,0,0,0
571,7,133.3,1546,5233,12622,10622,0,0,0,0,0,0
571,8,133.91,1587,5270,12723,10727,0,0,0,0,0,0
571,9,134.08,1628,5307,12825,10831,0,0,0,0,0,0
571,10,134.7,1671,5345,12924,10936,0,0,0,0,0,0
571,11,135.0,1712,5384,13027,11040,0,0,0,0,0,0
571,12,135.16,1755,5425,13130,11143,0,0,0,0,0,0
571,13,135.88,1799,5465,13230,11247,0,0,0,0,0,0
571,14,136.52,1842,5506,13330,11352,0,0,1.2,0,0,0
571,15,137.0,1884,5546,13433,11456,0,0,9.2,0,0,1
571,16,137.78,1928,5583,13533,11559,13.00000000000002,4.666666666666667,16.6,0,0,6
571,17,138.53,1969,5623,13637,11662,25.50000000000002,11.5,24.6,0,0,12
571,18,139.01,2009,5663,13739,11765,33.49999999999985,18.166666666666668,32.6,0,0,16
571,19,139.64,2050,5702,13842,11868,43.99999999999977,25.0,40.4,0,0,21
571,20,139.93,2093,5740,13947,11971,48.83333333333345,32.166666666666664,48.0,0,0,25
571,21,140.61,2135,5777,14052,12073,60.1666666666669,39.166666666666664,55.4,2.6,3.65,32
571,22,140.81,2176,5817,14153,12176,63.50000000000004,46.0,63.4,7.65,8.8,37
571,23,140.99,2220,5857,14257,12279,66.50000000000016,53.333333333333336,71.4,12.85,13.95,43
571,24,141.32,2261,5897,14358,12383,71.99999999999989,60.166666666666664,79.4,17.9,19.15,49
571,25,141.83,2302,5934,14460,12488,80.50000000000021,67.0,86.8,23.0,24.4,56
571,26,142.11,2344,5972,14562,12590,85.1666666666669,74.0,94.4,28.1,29.5,62
571,27,142.3,2385,6010,14663,12693,88.33333333333353,80.83333333333333,100,33.15,34.65,67
571,28,142.7,2429,6047,14765,12798,94.99999999999982,88.16666666666667,100,38.25,39.9,72
571,29,143.29,2472,6085,14867,12900,100,95.33333333333333,100,43.35,45.0,76
571,30,143.81,2514,6123,14967,13002,100,100,100,48.35,50.1,79
571,31,144.04,2554,6160,15070,13106,100,100,100,53.5,55.3,81
571,32,144.51,2596,6199,15171,13208,100,100,100,58.55,60.4,83
571,33,145.03,2638,6240,15273,13312,100,100,100,63.65,65.6,85
571,34,145.83,2678,6280,15376,13417,100,100,100,68.8,70.85,87
571,35,146.28,2718,6319,15480,13519,100,100,100,74.0,75.95,89
571,36,146.65,2758,6356,15583,13623,100,100,100,79.15,81.15,92
571,37,147.32,2798,6395,15682,13726,100,100,100,84.1,86.3,94
571,38,147.72,2840,6436,15786,13828,100,100,100,89.3,91.4,96
571,39,148.21,2882,6475,15889,13932,100,100,100,94.45,96.6,98
571,40,148.61,2925,6514,15992,14036,100,100,100,99.6,100,99
571,41,149.19,2969,6553,16093,14138,100,100,100,100,100,100
571,42,149.47,3009,6590,16198,14241,100,100,100,100,100,100
571,43,149.88,3052,6627,16298,14343,100,100,100,100,100,100
571,44,150.27,3093,6665,16401,14445,100,100,100,100,100,100
571,45,150.73,3134,6703,16505,14547,100,100,100,100,100,100
571,46,150.97,3176,6743,16609,14650,100,100,100,100,100,100
571,47,151.65,3216,6781,16710,14752,100,100,100,100,100,100
571,48,151.86,3259,6819,16809,14855,100,100,100,100,100,100
571,49,152.66,3299,6859,16913,14959,100,100,100,100,100,100
571,50,153.02,3340,6900,17014,15062,100,100,100,100,100,100
571,51,153.45,3384,6939,17116,15167,100,100,100,100,100,100
571,52,154.24,3427,6978,17221,15272,100,100,100,100,100,100
571,53,154.4,3468,7019,17323,15377,100,100,100,100,100,100
571,54,154.63,3508,7056,17425,15479,100,100,100,100,100,100
571,55,155.04,3548,7095,17524,15582,100,100,100,100,100,100
571,56,155.45,3592,7132,17627,15686,100,100,100,100,100,100
571,57,155.65,3633,7170,17728,15789,100,100,100,100,100,100
571,58,156.09,3676,7211,17828,15893,100,100,100,100,100,100
571,59,156.74,3719,7251,17931,15995,100,100,100,100,100,100
571,60,157.49,3759,7291,18030,16098,100,100,100,100,100,100
572,1,130,1300,5000,12000,10000,0,0,0,0,0,0
572,2,130.19,1343,5038,12102,10105,0,0,0,0,0,0
572,3,130.93,1384,5079,12201,10210,0,0,0,0,0,0
572,4,131.33,1428,5120,12302,10314,0,0,0,0,0,0
572,5,131.77,1469,5160,12402,10417,0,0,0,0,0,0
572,6,132.34,1509,5199,12502,10519,0,0,0,0,0,0
572,7,132.58,1553,5240,12606,10621,0,0,0,0,0,0
572,8,133.0,1597,5278,12709,10726,0,0,0,0,0,0
572,9,133.68,1639,5319,12810,10828,0,0,0,0,0,0
572,10,133.98,1680,5357,12909,10930,0,0,0,0,0,0
572,11,134.19,1723,5397,13013,11035,0,0,0,0,0,0
572,12,134.8,1767,5434,13115,11140,0,0,0,0,0,0
572,13,135.5,1809,5474,13217,11243,0,0,0,0,0,0
572,14,135.76,1849,5513,13322,11346,0,0,2.6,0,0,0
572,15,136.15,1893,5551,13422,11451,0,0,10.2,0,0,2
572,16,136.58,1933,5591,13527,11555,0,5.5,18.2,0,0,4
572,17,137.05,1973,5632,13627,11658,0.8333333333335229,12.166666666666666,26.4,0,0,7
572,18,137.82,2015,5671,13731,11762,13.666666666666554,19.166666666666668,34.2,0,0,13
572,19,138.44,2056,5708,13830,11865,23.999999999999964,26.0,41.6,0,0,18
572,20,139.03,2096,5749,13931,11970,33.83333333333336,32.666666666666664,49.8,0,0,23
572,21,139.4,2140,5788,14031,12074,40.0000000000001,40.0,57.6,1.55,3.7,28
572,22,139.58,2181,5827,14134,12176,43.00000000000021,46.833333333333336,65.4,6.7,8.8,34
572,23,139.92,2224,5865,14239,12281,48.66666666666646,54.0,73.0,11.95,14.05,40
572,24,140.5,2265,5905,14340,12383,58.333333333333336,60.833333333333336,81.0,17.0,19.15,47
572,25,141.08,2308,5946,14443,12485,68.00000000000021,68.0,89.2,22.15,24.25,54
572,26,141.63,2350,5983,14542,12587,77.1666666666666,75.0,96.6,27.1,29.35,61
572,27,142.3,2390,6021,14646,12690,88.33333333333353,81.66666666666667,100,32.3,34.5,67
572,28,142.74,2433,6061,14749,12795,95.66666666666683,88.83333333333333,100,37.45,39.75,72
572,29,143.24,2477,6101,14854,12900,100,96.16666666666667,100,42.7,45.0,76
572,30,143.95,2521,6140,14955,13003,100,100,100,47.75,50.15,79
572,31,144.19,2562,6177,15055,13105,100,100,100,52.75,55.25,81
572,32,144.79,2606,6217,15154,13210,100,100,100,57.7,60.5,83
572,33,145.18,2647,6256,15258,13315,100,100,100,62.9,65.75,85
572,34,145.93,2690,6295,15363,13418,100,100,100,68.15,70.9,87
572,35,146.72,2732,6336,15467,13520,100,100,100,73.35,76.0,89
572,36,147.11,2775,6377,15572,13622,100,100,100,78.6,81.1,91
572,37,147.43,2816,6416,15671,13726,100,100,100,83.55,86.3,93
572,38,148.11,2859,6457,15776,13829,100,100,100,88.8,91.45,96
572,39,148.91,2902,6494,15878,13931,100,100,100,93.9,96.55,98
572,40,149.62,2945,6533,15977,14036,100,100,100,98.85,100,99
572,41,150.02,2988,6571,16078,14140,100,100,100,100,100,100
572,42,150.46,3028,6608,16180,14243,100,100,100,100,100,100
572,43,151.06,3069,6646,16279,14348,100,100,100,100,100,100
572,44,151.69,3113,6687,16379,14451,100,100,100,100,100,100
572,45,152.25,3154,6728,16480,14554,100,100,100,100,100,100
572,46,152.6,3197,6766,16585,14658,100,100,100,100,100,100
572,47,153.31,3241,6807,16685,14760,100,100,100,100,100,100
572,48,154.08,3285,6844,16784,14862,100,100,100,100,100,100
572,49,154.33,3326,6882,16884,14965,100,100,100,100,100,100
572,50,154.82,3368,6921,16986,15070,100,100,100,100,100,100
572,51,155.53,3408,6958,17091,15174,100,100,100,100,100,100
572,52,156.28,3450,6999,17190,15279,100,100,100,100,100,100
572,53,157.0,3492,7038,17290,15383,100,100,100,100,100,100
572,54,157.27,3536,7075,17393,15487,100,100,100,100,100,100
572,55,157.97,3578,7114,17496,15592,100,100,100,100,100,100
572,56,158.36,3622,7154,17599,15695,100,100,100,100,100,100
572,57,158.81,3662,7192,17703,15798,100,100,100,100,100,100
572,58,159.4,3706,7233,17805,15900,100,100,100,100,100,100
572,59,159.6,3750,7273,17905,16002,100,100,100,100,100,100
572,60,160.12,3791,7314,18007,16107,100,100,100,100,100,100
573,1,130,1300,5000,12000,10000,0,0,0,0,0,0
573,2,130.42,1344,5039,12104,10104,0,0,0,0,0,0
573,3,130.66,1384,5077,12208,10207,0,0,0,0,0,0
573,4,131.07,1428,5114,12311,10309,0,0,0,0,0,0
573,5,131.78,1470,5152,12410,10413,0,0,0,0,0,0
573,6,132.02,1512,5191,12513,10517,0,0,0,0,0,0
573,7,132.63,1555,5231,12614,10619,0,0,0,0,0,0
573,8,133.28,1596,5268,12717,10724,0,0,0,0,0,0
573,9,133.96,1637,5307,12820,10829,0,0,0,0,0,0
573,10,134.3,1677,5344,12923,10931,0,0,0,0,0,0
573,11,134.68,1720,5382,13024,11034,0,0,0,0,0,0
573,12,134.99,1764,5422,13129,11139,0,0,0,0,0,0
573,13,135.34,1807,5460,13233,11242,0,0,0,0,0,0
573,14,135.92,1849,5497,13334,11344,0,0,0,0,0,0
573,15,136.5,1893,5536,13439,11447,0,0,7.2,0,0,1
573,16,137.09,1933,5577,13541,11551,1.5000000000000568,5.5,15.4,0,0,4
573,17,137.89,1974,5616,13644,11656,14.833333333333107,12.333333333333334,23.2,0,0,10
573,18,138.34,2016,5654,13747,11760,22.333333333333393,19.333333333333332,30.8,0,0,14
573,19,139.1,2058,5695,13848,11864,34.99999999999991,26.333333333333332,39.0,0,0,20
573,20,139.72,2099,5735,13952,11967,45.333333333333314,33.166666666666664,47.0,0,0,25
573,21,140.5,2142,5772,14054,12070,58.333333333333336,40.333333333333336,54.4,2.7,3.5,31
573,22,140.85,2184,5810,14153,12175,64.16666666666657,47.333333333333336,62.0,7.65,8.75,37
573,23,141.54,2228,5847,14257,12278,75.66666666666654,54.666666666666664,69.4,12.85,13.9,45
573,24,142.23,2270,5885,14361,12381,87.1666666666665,61.666666666666664,77.0,18.05,19.05,52
573,25,142.44,2312,5922,14460,12484,90.66666666666663,68.66666666666667,84.4,23.0,24.2,58
573,26,143.15,2355,5960,14562,12587,100,75.83333333333333,92.0,28.1,29.35,65
573,27,143.35,2397,5997,14667,12690,100,82.83333333333333,99.4,33.35,34.5,70
573,28,143.71,2441,6036,14770,12793,100,90.16666666666667,100,38.5,39.65,73
573,29,144.19,2484,6076,14873,12898,100,97.33333333333333,100,43.65,44.9,77
573,30,144.57,2524,6113,14977,13000,100,100,100,48.85,50.0,79
573,31,145.22,2564,6152,15081,13102,100,100,100,54.05,55.1,81
573,32,145.72,2606,6192,15186,13207,100,100,100,59.3,60.35,83
573,33,146.09,2646,6230,15287,13309,100,100,100,64.35,65.45,85
573,34,146.6,2689,6271,15387,13411,100,100,100,69.35,70.55,87
573,35,147.0,2732,6309,15490,13514,100,100,100,74.5,75.7,90
573,36,147.74,2772,6348,15592,13617,100,100,100,79.6,80.85,92
573,37,148.05,2815,6388,15694,13720,100,100,100,84.7,86.0,94
573,38,148.31,2859,6428,15793,13822,100,100,100,89.65,91.1,96
573,39,148.86,2899,6466,15894,13927,100,100,100,94.7,96.35,98
573,40,149.47,2940,6507,15996,14029,100,100,100,99.8,100,99
573,41,149.8,2982,6547,16098,14132,100,100,100,100,100,100
573,42,150.17,3025,6587,16197,14235,100,100,100,100,100,100
573,43,150.74,3065,6628,16296,14339,100,100,100,100,100,100
573,44,151.37,3107,6665,16396,14444,100,100,100,100,100,100
573,45,152.13,3147,6702,16499,14546,100,100,100,100,100,100
573,46,152.8,3188,6742,16601,14650,100,100,100,100,100,100
573,47,153.52,3230,6782,16706,14752,100,100,100,100,100,100
573,48,153.82,3273,6820,16809,14856,100,100,100,100,100,100
573,49,154.24,3315,6857,16913,14961,100,100,100,100,100,100
573,50,154.56,3357,6896,17012,15064,100,100,100,100,100,100
573,51,154.78,3401,6934,17112,15169,100,100,100,100,100,100
573,52,155.45,3443,6971,17211,15274,100,100,100,100,100,100
573,53,155.62,3484,7010,17315,15378,100,100,100,100,100,100
573,54,156.24,3528,7051,17418,15482,100,100,100,100,100,100
573,55,156.53,3571,7091,17518,15586,100,100,100,100,100,100
573,56,156.87,3611,7130,17622,15689,100,100,100,100,100,100
573,57,157.64,3655,7171,17727,15793,100,100,100,100,100,100
573,58,158.4,3698,7211,17829,15896,100,100,100,100,100,100
573,59,158.95,3742,7248,17930,16001,100,100,100,100,100,100
573,60,159.18,3784,7285,18031,16103,100,100,100,100,100,100
574,1,130,1300,5000,12000,10000,0,0,0,0,0,0
574,2,130.49,1340,5038,12105,10102,0,0,0,0,0,0
574,3,130.96,1383,5079,12209,10205,0,0,0,0,0,0
574,4,131.4,1426,5117,12312,10310,0,0,0,0,0,0
574,5,131.64,1468,5154,12416,10412,0,0,0,0,0,0
574,6,132.2,1512,5191,12516,10515,0,0,0,0,0,0
574,7,132.39,1555,5230,12621,10618,0,0,0,0,0,0
574,8,132.98,1598,5271,12725,10720,0,0,0,0,0,0
574,9,133.18,1640,5309,12828,10823,0,0,0,0,0,0
574,10,133.63,1684,5347,12928,10928,0,0,0,0,0,0
574,11,133.84,1725,5385,13028,11032,0,0,0,0,0,0
574,12,134.06,1766,5425,13127,11135,0,0,0,0,0,0
574,13,134.57,1807,5464,13231,11237,0,0,0,0,0,0
574,14,134.83,1849,5505,13334,11342,0,0,1.0,0,0,0
574,15,135.62,1890,5543,13433,11445,0,0,8.6,0,0,1
574,16,136.02,1932,5581,13532,11547,0,5.333333333333333,16.2,0,0,4
574,17,136.3,1974,5620,13632,11650,0,12.333333333333334,24.0,0,0,7
574,18,136.46,2014,5660,13733,11755,0,19.0,32.0,0,0,10
574,19,136.63,2054,5701,13834,11860,0,25.666666666666668,40.2,0,0,13
574,20,137.07,2095,5742,13937,11964,1.166666666666553,32.5,48.4,0,0,16
574,21,137.64,2139,5779,14042,12068,10.66666666666644,39.833333333333336,55.8,2.1,3.4,22
574,22,138.31,2179,5820,14143,12172,21.83333333333337,46.5,64.0,7.15,8.6,29
574,23,138.6,2219,5859,14247,12275,26.666666666666572,53.166666666666664,71.8,12.35,13.75,35
574,24,139.23,2260,5898,14348,12380,37.1666666666665,60.0,79.6,17.4,19.0,42
574,25,139.77,2303,5938,14452,12483,46.16666666666684,67.16666666666667,87.6,22.6,24.15,49
574,26,140.39,2346,5978,14553,12585,56.49999999999977,74.33333333333333,95.6,27.65,29.25,56
574,27,140.59,2389,6018,14655,12689,59.83333333333339,81.5,100,32.75,34.45,61
574,28,140.92,2429,6056,14760,12794,65.33333333333313,88.16666666666667,100,38.0,39.7,66
574,29,141.4,2471,6096,14864,12897,73.33333333333343,95.16666666666667,100,43.2,44.85,71
574,30,141.95,2515,6133,14964,12999,82.49999999999982,100,100,48.2,49.95,76
574,31,142.74,2557,6172,15064,13102,95.66666666666683,100,100,53.2,55.1,80
574,32,143.19,2601,6210,15164,13204,100,100,100,58.2,60.2,83
574,33,143.92,2642,6251,15264,13308,100,100,100,63.2,65.4,85
574,34,144.27,2685,6292,15369,13412,100,100,100,68.45,70.6,87
574,35,145.0,2728,6331,15474,13517,100,100,100,73.7,75.85,89
574,36,145.6,2772,6372,15574,13622,100,100,100,78.7,81.1,91
574,37,145.82,2814,6410,15675,13724,100,100,100,83.75,86.2,93
574,38,146.31,2857,6450,15777,13829,100,100,100,88.85,91.45,96
574,39,146.97,2901,6489,15878,13933,100,100,100,93.9,96.65,98
574,40,147.48,2944,6530,15980,14035,100,100,100,99.0,100,99
574,41,147.69,2986,6567,16084,14137,100,100,100,100,100,100
574,42,148.46,3027,6606,16184,14240,100,100,100,100,100,100
574,43,149.23,3071,6647,16283,14344,100,100,100,100,100,100
574,44,149.87,3114,6686,16386,14448,100,100,100,100,100,100
574,45,150.57,3156,6723,16486,14553,100,100,100,100,100,100
574,46,151.2,3197,6760,16586,14658,100,100,100,100,100,100
574,47,151.51,3240,6798,16687,14760,100,100,100,100,100,100
574,48,152.28,3281,6836,16787,14862,100,100,100,100,100,100
574,49,152.62,3322,6874,16889,14964,100,100,100,100,100,100
574,50,152.94,3363,6913,16992,15066,100,100,100,100,100,100
574,51,153.58,3406,6954,17094,15169,100,100,100,100,100,100
574,52,154.33,3447,6992,17193,15272,100,100,100,100,100,100
574,53,154.77,3487,7029,17295,15376,100,100,100,100,100,100
574,54,155.41,3528,7068,17397,15481,100,100,100,100,100,100
574,55,155.99,3572,7106,17496,15585,100,100,100,100,100,100
574,56,156.27,3616,7146,17601,15689,100,100,100,100,100,100
574,57,156.88,3658,7187,17706,15793,100,100,100,100,100,100
574,58,157.66,3700,7225,17810,15898,100,100,100,100,100,100
574,59,157.98,3740,7265,17909,16000,100,100,100,100,100,100
574,60,158.68,3780,7303,18011,16103,100,100,100,100,100,100
575,1,130,1300,5000,12000,10000,0,0,0,0,0,0
575,2,130.78,1342,5039,12099,10105,0,0,0,0,0,0
575,3,131.15,1386,5078,12203,10209,0,0,0,0,0,0
575,4,131.85,1430,5115,12308,10314,0,0,0,0,0,0
575,5,132.42,1473,5152,12413,10416,0,0,0,0,0,0
575,6,132.67,1515,5190,12516,10518,0,0,0,0,0,0
575,7,132.84,1558,5229,12620,10623,0,0,0,0,0,0
575,8,133.03,1598,5268,12721,10727,0,0,0,0,0,0
575,9,133.29,1642,5305,12821,10831,0,0,0,0,0,0
575,10,133.98,1685,5345,12926,10933,0,0,0,0,0,0
575,11,134.71,1725,5382,13031,11036,0,0,0,0,0,0
575,12,135.1,1768,5422,13135,11138,0,0,0,0,0,0
575,13,135.74,1808,5463,13239,11241,0,0,0,0,0,0
575,14,136.12,1848,5502,13344,11344,0,0,0.4,0,0,0
575,15,136.71,1889,5543,13443,11448,0,0,8.6,0,0,1
575,16,136.93,1930,5583,13543,11552,0,5.0,16.6,0,0,4
575,17,137.52,1973,5624,13648,11654,8.666666666666838,12.166666666666666,24.8,0,0,9
575,18,137.89,2014,5662,13747,11757,14.833333333333107,19.0,32.4,0,0,13
575,19,138.31,2055,5700,13851,11859,21.83333333333337,25.833333333333332,40.0,0,0,17
575,20,138.85,2097,5739,13951,11964,30.83333333333324,32.833333333333336,47.8,0,0,22
575,21,139.58,2139,5780,14055,12067,43.00000000000021,39.833333333333336,56.0,2.75,3.35,28
575,22,140.27,2180,5820,14156,12169,54.50000000000017,46.666666666666664,64.0,7.8,8.45,36
575,23,141.01,2221,5861,14261,12274,66.83333333333319,53.5,72.2,13.05,13.7,43
575,24,141.19,2264,5899,14365,12376,69.8333333333333,60.666666666666664,79.8,18.25,18.8,49
575,25,141.45,2305,5940,14464,12479,74.16666666666649,67.5,88.0,23.2,23.95,55
575,26,141.92,2345,5981,14563,12584,81.9999999999998,74.16666666666667,96.2,28.15,29.2,61
575,27,142.33,2386,6022,14662,12689,88.83333333333354,81.0,100,33.1,34.45,67
575,28,142.6,2430,6063,14765,12791,93.33333333333324,88.33333333333333,100,38.25,39.55,71
575,29,143.04,2471,6102,14869,12896,100,95.16666666666667,100,43.45,44.8,76
575,30,143.2,2512,6143,14971,13001,100,100,100,48.55,50.05,79
575,31,143.36,2552,6183,15071,13106,100,100,100,53.55,55.3,81
575,32,143.89,2592,6220,15174,13210,100,100,100,58.7,60.5,83
575,33,144.14,2635,6257,15278,13315,100,100,100,63.9,65.75,85
575,34,144.45,2679,6296,15381,13420,100,100,100,69.05,71.0,88
575,35,144.8,2719,6333,15483,13525,100,100,100,74.15,76.25,90
575,36,145.07,2763,6374,15585,13629,100,100,100,79.25,81.45,92
575,37,145.83,2806,6411,15690,13734,100,100,100,84.5,86.7,94
575,38,146.59,2846,6449,15790,13839,100,100,100,89.5,91.95,96
575,39,147.11,2886,6488,15892,13941,100,100,100,94.6,97.05,98
575,40,147.27,2926,6527,15991,14046,100,100,100,99.55,100,99
575,41,147.9,2968,6564,16090,14148,100,100,100,100,100,100
